subject,relation,object
Tony Maws,has occupation,cook
Christian Le Squer,has gender,male
Christian Le Squer,has occupation,cook
Rodolfo Guzmán,has gender,male
Rodolfo Guzmán,has occupation,cook
Philéas Gilbert,has gender,male
Philéas Gilbert,has occupation,cook
François Pierre La Varenne,has gender,male
François Pierre La Varenne,has occupation,cook
Noel McMeel,has gender,male
Noel McMeel,has occupation,cook
Alfred Walterspiel,has gender,male
Alfred Walterspiel,has occupation,cook
Michel Del Burgo,has gender,male
Michel Del Burgo,has occupation,cook
Max Miller,has gender,male
Max Miller,has occupation,cook
Laurent Manrique,has gender,male
Laurent Manrique,has occupation,cook
Dan Hayes,has gender,male
Dan Hayes,has occupation,cook
Vincenzo Corrado,has gender,male
Vincenzo Corrado,has occupation,cook
Joseph Yoon,has gender,male
Joseph Yoon,has occupation,cook
Michel Bras,has gender,male
Michel Bras,has occupation,cook
Ludger Helbig,has gender,male
Ludger Helbig,has occupation,cook
Geert Van Hecke,has gender,male
Geert Van Hecke,has occupation,cook
Robert Bogle,has gender,male
Robert Bogle,has occupation,cook
Adolf Meier,has gender,male
Adolf Meier,has occupation,cook
Enda McEvoy,has gender,male
Enda McEvoy,has occupation,cook
Kurt Hammerschmidt,has gender,male
Kurt Hammerschmidt,has occupation,cook
Timothy Harlan,has gender,male
Timothy Harlan,has occupation,cook
Bruno Feldeisen,has gender,male
Bruno Feldeisen,has occupation,cook
Ivar Mølle,has gender,male
Ivar Mølle,has occupation,cook
Alex Oke,has gender,male
Alex Oke,has occupation,cook
Morito Ōmiya,has gender,male
Morito Ōmiya,has occupation,cook
Jun Tanaka,has gender,male
Jun Tanaka,has occupation,cook
Pascal Dupuy,has gender,male
Pascal Dupuy,has occupation,cook
Sudqi Amin Naddaf,has gender,male
Sudqi Amin Naddaf,has occupation,cook
Matthias Ludwigs,has gender,male
Matthias Ludwigs,has occupation,cook
Cándido López,has gender,male
Cándido López,has occupation,cook
Sorin Bontea,has gender,male
Sorin Bontea,has occupation,cook
Daniel Patterson,has gender,male
Daniel Patterson,has occupation,cook
Peter Knogl,has gender,male
Peter Knogl,has occupation,cook
Reimar Fröbel,has gender,male
Reimar Fröbel,has occupation,cook
Antonello Colonna,has gender,male
Antonello Colonna,has occupation,cook
Michael Tusk,has gender,male
Michael Tusk,has occupation,cook
Hugo Roellinger,has gender,male
Hugo Roellinger,has occupation,cook
Max Hardy,has gender,male
Max Hardy,has occupation,cook
Georg Waltenburg,has gender,male
Georg Waltenburg,has occupation,cook
Yury Rozhkov,has gender,male
Yury Rozhkov,has occupation,cook
Roland Van Heers,has gender,male
Roland Van Heers,has occupation,cook
Andreas Schweiger,has gender,male
Andreas Schweiger,has occupation,cook
Dominick Cerrone,has gender,male
Dominick Cerrone,has occupation,cook
Ernst Karl Schassberger,has gender,male
Ernst Karl Schassberger,has occupation,cook
Patrick Jeffroy,has gender,male
Patrick Jeffroy,has occupation,cook
Ricard Camarena,has gender,male
Ricard Camarena,has occupation,cook
Otto Peitz,has gender,male
Otto Peitz,has occupation,cook
Sam Talbot,has gender,male
Sam Talbot,has occupation,cook
Benjamin Parth,has gender,male
Benjamin Parth,has occupation,cook
David Skokan,has gender,male
David Skokan,has occupation,cook
Joseph Rostang,has gender,male
Joseph Rostang,has occupation,cook
Kevin Bludso,has gender,male
Kevin Bludso,has occupation,cook
Léonard Trierweiler,has gender,male
Léonard Trierweiler,has occupation,cook
Pierre Thiam,has gender,male
Pierre Thiam,has occupation,cook
Roman Herold,has gender,male
Roman Herold,has occupation,cook
Tristan Brandt,has gender,male
Tristan Brandt,has occupation,cook
Yoshihiro Narisawa,has gender,male
Yoshihiro Narisawa,has occupation,cook
Gino D'Acampo,has gender,male
Gino D'Acampo,has occupation,cook
Lajos Kopcsik,has gender,male
Lajos Kopcsik,has occupation,cook
Yasushi Okikura,has gender,male
Yasushi Okikura,has occupation,cook
Wilhelm Weitendorf,has gender,male
Wilhelm Weitendorf,has occupation,cook
Erwin Englert,has gender,male
Erwin Englert,has occupation,cook
Alfredo Russo,has gender,male
Alfredo Russo,has occupation,cook
Antonio Bachour,has gender,male
Antonio Bachour,has occupation,cook
Eduard Sacher,has gender,male
Eduard Sacher,has occupation,cook
Renée Voltaire,has gender,female
Renée Voltaire,has occupation,cook
Jenny Dorsey,has gender,female
Jenny Dorsey,has occupation,cook
Sara Begner,has gender,female
Sara Begner,has occupation,cook
Mercè Ferrer Bofill,has gender,female
Mercè Ferrer Bofill,has occupation,cook
Tamara Al Saadi,has gender,female
Tamara Al Saadi,has occupation,cook
Therese Kühner,has gender,female
Therese Kühner,has occupation,cook
Isabela Pauluzi,has gender,female
Isabela Pauluzi,has occupation,cook
Renatta Moeloek,has gender,female
Renatta Moeloek,has occupation,cook
Trude Eide Straume,has gender,female
Trude Eide Straume,has occupation,cook
Laurie Wolf,has gender,female
Laurie Wolf,has occupation,cook
Katie Lee,has gender,female
Katie Lee,has occupation,cook
Julee Rosso,has gender,female
Julee Rosso,has occupation,cook
Candace Nelson,has gender,female
Candace Nelson,has occupation,cook
Tracy Eboigbodin,has gender,female
Tracy Eboigbodin,has occupation,cook
Maria Sandmayr,has gender,female
Maria Sandmayr,has occupation,cook
Patricia Wells,has gender,female
Patricia Wells,has occupation,cook
Maria Jesus Berrotaran Etxeberria,has gender,female
Maria Jesus Berrotaran Etxeberria,has occupation,cook
Desirée Jaks,has gender,female
Desirée Jaks,has occupation,cook
Virginia Demaria,has gender,female
Virginia Demaria,has occupation,cook
Daniela Soto-Innes,has gender,female
Daniela Soto-Innes,has occupation,cook
Pamela Villar,has gender,female
Pamela Villar,has occupation,cook
Palmirinha Onofre,has gender,female
Palmirinha Onofre,has occupation,cook
Mimi Kirk,has gender,female
Mimi Kirk,has occupation,cook
Marsia Taha,has gender,female
Marsia Taha,has occupation,cook
Isabelle Deschamps-Plante,has gender,female
Isabelle Deschamps-Plante,has occupation,cook
Douce Steiner,has gender,female
Douce Steiner,has occupation,cook
Ixta Belfrage,has gender,female
Ixta Belfrage,has occupation,cook
Mayra Rosales,has gender,female
Mayra Rosales,has occupation,cook
Kathy Cary,has gender,female
Kathy Cary,has occupation,cook
Shannon Hawley,has gender,female
Shannon Hawley,has occupation,cook
Miroslava Kronková,has gender,female
Miroslava Kronková,has occupation,cook
Lara Roguez,has gender,female
Lara Roguez,has occupation,cook
Valli Little,has gender,female
Valli Little,has occupation,cook
Aanal Kotak,has gender,female
Aanal Kotak,has occupation,cook
Amy Schauer,has gender,female
Amy Schauer,has occupation,cook
Hélène Jégado,has gender,female
Hélène Jégado,has occupation,cook
Bethenny Frankel,has gender,female
Bethenny Frankel,has occupation,cook
Claudia Schröter,has gender,female
Claudia Schröter,has occupation,cook
Célia Picoulet,has gender,female
Célia Picoulet,has occupation,cook
Rose Marie Donhäuser,has gender,female
Rose Marie Donhäuser,has occupation,cook
Claudia Nemec,has gender,female
Claudia Nemec,has occupation,cook
Mildred Annie Trent,has gender,female
Mildred Annie Trent,has occupation,cook
Nina Olsson,has gender,female
Nina Olsson,has occupation,cook
Rachel Klein,has gender,female
Rachel Klein,has occupation,cook
Mary Johnson Bailey Lincoln,has gender,female
Mary Johnson Bailey Lincoln,has occupation,cook
Alice Waters,has gender,female
Alice Waters,has occupation,cook
Patience Gray,has gender,female
Patience Gray,has occupation,cook
Dona Eliene,has gender,female
Dona Eliene,has occupation,cook
Florisbela,has gender,female
Florisbela,has occupation,cook
Nadia Sawalha,has gender,female
Nadia Sawalha,has occupation,cook
Reenee Tandjung,has gender,female
Reenee Tandjung,has occupation,cook
Meryem Cherkaoui,has gender,female
Meryem Cherkaoui,has occupation,cook
Miss Nejati,has gender,female
Miss Nejati,has occupation,cook
Aiko Sarwosri,has gender,female
Aiko Sarwosri,has occupation,cook
Failatu Abdul-Razak,has gender,female
Failatu Abdul-Razak,has occupation,cook
Samantha Vallejo-Nágera,has gender,female
Samantha Vallejo-Nágera,has occupation,cook
Stéphanie Le Quellec,has gender,female
Stéphanie Le Quellec,has occupation,cook
Una Morris,has gender,female
Una Morris,has occupation,cook
Jaqueline Cristina Ramos Tiago,has gender,female
Jaqueline Cristina Ramos Tiago,has occupation,cook
Hattie Moseley Austin,has gender,female
Hattie Moseley Austin,has occupation,cook
Isa Chandra Moskowitz,has gender,female
Isa Chandra Moskowitz,has occupation,cook
Kate Aitken,has gender,female
Kate Aitken,has occupation,cook
Anette Grecchi Gray,has gender,female
Anette Grecchi Gray,has occupation,cook
Anna Lins,has gender,female
Anna Lins,has occupation,cook
Kristine Bøg Andersen,has gender,female
Kristine Bøg Andersen,has occupation,cook
Ammara Noman,has gender,female
Ammara Noman,has occupation,cook
Bernarda Seitz,has gender,female
Bernarda Seitz,has occupation,cook
Nadine Nelson,has gender,female
Nadine Nelson,has occupation,cook
Lillian Harris Dean,has gender,female
Lillian Harris Dean,has occupation,cook
Hilda Baci,has gender,female
Hilda Baci,has occupation,cook
Natalia Rudin,has gender,female
Natalia Rudin,has occupation,cook
Maria Nicolau i Rocabayera,has gender,female
Maria Nicolau i Rocabayera,has occupation,cook
Wella Wilhelm,has gender,female
Wella Wilhelm,has occupation,cook
Christina Tosi,has gender,female
Christina Tosi,has occupation,cook
Tamie Usa,has gender,female
Tamie Usa,has occupation,cook
Alice Vittet,has gender,female
Alice Vittet,has occupation,cook
Paula Lambert,has gender,female
Paula Lambert,has occupation,cook
Malin Söderström,has gender,female
Malin Söderström,has occupation,cook
Ximena Torres,has gender,female
Ximena Torres,has occupation,cook
Dak Wichangoen,has gender,female
Dak Wichangoen,has occupation,cook
Catherine Healy,has gender,female
Catherine Healy,has occupation,cook
Maria Bricca,has gender,female
Maria Bricca,has occupation,cook
Anna B. Scott (Mrs.),has gender,female
Anna B. Scott (Mrs.),has occupation,cook
Adrienn Gombosi,has gender,female
Adrienn Gombosi,has occupation,cook
Edna Lewis,has gender,female
Edna Lewis,has occupation,cook
Esther Choi,has gender,female
Esther Choi,has occupation,cook
Lise Finckenhagen,has gender,female
Lise Finckenhagen,has occupation,cook
Georgia Pellegrini,has gender,female
Georgia Pellegrini,has occupation,cook
Masako Morishita,has gender,female
Masako Morishita,has occupation,cook
Kamilla Seidler,has gender,female
Kamilla Seidler,has occupation,cook
Pia Gans de St. Pré,has gender,female
Pia Gans de St. Pré,has occupation,cook
Margo Reuten,has gender,female
Margo Reuten,has occupation,cook
Adèle Yon,has gender,female
Adèle Yon,has occupation,cook
Markéta Mikušíková,has gender,female
Markéta Mikušíková,has occupation,cook
Luisa Marelli Valazza,has gender,female
Luisa Marelli Valazza,has occupation,cook
Felicia Adjei,has gender,female
Felicia Adjei,has occupation,cook
Martha Wiborg Fleischer,has gender,female
Martha Wiborg Fleischer,has occupation,cook
Sarah Grueneberg,has gender,female
Sarah Grueneberg,has occupation,cook
Jana Králiková,has gender,female
Jana Králiková,has occupation,cook
Amanda Hesser,has gender,female
Amanda Hesser,has occupation,cook
Jindřich Halama,has gender,male
Jindřich Halama,has occupation,counselor
Germain Dusausoy,has gender,male
Germain Dusausoy,has occupation,counselor
Jerome Brutsaert,has gender,male
Jerome Brutsaert,has occupation,counselor
Johan Joseph Faict,has gender,male
Johan Joseph Faict,has occupation,counselor
Carolus Van Volxem,has gender,male
Carolus Van Volxem,has occupation,counselor
Jozef Homans,has gender,male
Jozef Homans,has occupation,counselor
Jules Rayée,has gender,male
Jules Rayée,has occupation,counselor
Jiří Janalík,has gender,male
Jiří Janalík,has occupation,counselor
Q136564953,has gender,male
Q136564953,has occupation,counselor
Frans Kinnaer,has gender,male
Frans Kinnaer,has occupation,counselor
Martinus Stakenborghs,has gender,male
Martinus Stakenborghs,has occupation,counselor
Joannes Truyens,has gender,male
Joannes Truyens,has occupation,counselor
Petrus Vermylen,has gender,male
Petrus Vermylen,has occupation,counselor
Cornelius Huybreghts,has gender,male
Cornelius Huybreghts,has occupation,counselor
Jacobus Van Zeebroeck,has gender,male
Jacobus Van Zeebroeck,has occupation,counselor
Joannes-Baptista Verhulst,has gender,male
Joannes-Baptista Verhulst,has occupation,counselor
Felix Verbeylen,has gender,male
Felix Verbeylen,has occupation,counselor
Cornelius Van den Bogaert,has gender,male
Cornelius Van den Bogaert,has occupation,counselor
Josephus Hebbelinck,has gender,male
Josephus Hebbelinck,has occupation,counselor
Joannes-Baptista Van der Auwera,has gender,male
Joannes-Baptista Van der Auwera,has occupation,counselor
Egidius Van Camp,has gender,male
Egidius Van Camp,has occupation,counselor
Karel Kolen,has gender,male
Karel Kolen,has occupation,counselor
Jules Paheau,has gender,male
Jules Paheau,has occupation,counselor
Aloysius Van Segvelt,has gender,male
Aloysius Van Segvelt,has occupation,counselor
Jan Baptist Wyckmans,has gender,male
Jan Baptist Wyckmans,has occupation,counselor
Prosper Lecoutre,has gender,male
Prosper Lecoutre,has occupation,counselor
Petrus Vennekens,has gender,male
Petrus Vennekens,has occupation,counselor
Victor Spruyt,has gender,male
Victor Spruyt,has occupation,counselor
Charles Van Noten,has gender,male
Charles Van Noten,has occupation,counselor
John Cordray,has gender,male
John Cordray,has occupation,counselor
Joannes Batkin,has gender,male
Joannes Batkin,has occupation,counselor
Bradley Holt,has gender,male
Bradley Holt,has occupation,counselor
Terrance Burke,has gender,male
Terrance Burke,has occupation,counselor
Léon Brasseur,has gender,male
Léon Brasseur,has occupation,counselor
Pierre Bylo,has gender,male
Pierre Bylo,has occupation,counselor
Joannes Arnouts,has gender,male
Joannes Arnouts,has occupation,counselor
Eugenius Kuyl,has gender,male
Eugenius Kuyl,has occupation,counselor
Emile Inghels,has gender,male
Emile Inghels,has occupation,counselor
Andreas Van Herck,has gender,male
Andreas Van Herck,has occupation,counselor
Dan Petříček,has gender,male
Dan Petříček,has occupation,counselor
Young Gweon You,has gender,male
Young Gweon You,has occupation,counselor
Josephus Severin,has gender,male
Josephus Severin,has occupation,counselor
David Laing,has gender,male
David Laing,has occupation,counselor
Franciscus-Adolf De Clerck,has gender,male
Franciscus-Adolf De Clerck,has occupation,counselor
Guilielmus Thijs,has gender,male
Guilielmus Thijs,has occupation,counselor
Edmundus Tielemans,has gender,male
Edmundus Tielemans,has occupation,counselor
Costas Ch. Papaioannou,has gender,male
Costas Ch. Papaioannou,has occupation,counselor
Charles Tyck,has gender,male
Charles Tyck,has occupation,counselor
Jan-Baptist Van Roey,has gender,male
Jan-Baptist Van Roey,has occupation,counselor
Matthew E. Lemberger-Truelove,has gender,male
Matthew E. Lemberger-Truelove,has occupation,counselor
Edward Hays,has gender,male
Edward Hays,has occupation,counselor
Jean-Louis Schneider,has gender,male
Jean-Louis Schneider,has occupation,counselor
Louis Du Roussaux,has gender,male
Louis Du Roussaux,has occupation,counselor
Ludovicus Nollet,has gender,male
Ludovicus Nollet,has occupation,counselor
Jim Fay,has gender,male
Jim Fay,has occupation,counselor
Paul Ducret,has gender,male
Paul Ducret,has occupation,counselor
Emile De Jonghe,has gender,male
Emile De Jonghe,has occupation,counselor
Charles Coppieters Stochove,has gender,male
Charles Coppieters Stochove,has occupation,counselor
John H. Boudreau,has gender,male
John H. Boudreau,has occupation,counselor
Eduardus De Sany,has gender,male
Eduardus De Sany,has occupation,counselor
Joannes Van der Auwera,has gender,male
Joannes Van der Auwera,has occupation,counselor
Henricus Nihoul,has gender,male
Henricus Nihoul,has occupation,counselor
Pieter Krieckemans,has gender,male
Pieter Krieckemans,has occupation,counselor
Petrus Adriaenssens,has gender,male
Petrus Adriaenssens,has occupation,counselor
Achiel Godderis,has gender,male
Achiel Godderis,has occupation,counselor
Kyle Perry,has gender,male
Kyle Perry,has occupation,counselor
Philippus Emsens,has gender,male
Philippus Emsens,has occupation,counselor
Julius Jentil,has gender,male
Julius Jentil,has occupation,counselor
Firmin Michaux,has gender,male
Firmin Michaux,has occupation,counselor
Jean-Baptiste Van Calster,has gender,male
Jean-Baptiste Van Calster,has occupation,counselor
Ignatius Van Lissum,has gender,male
Ignatius Van Lissum,has occupation,counselor
Felix Van Beneden,has gender,male
Felix Van Beneden,has occupation,counselor
Aleš Wrana,has gender,male
Aleš Wrana,has occupation,counselor
Victor Glénisson,has gender,male
Victor Glénisson,has occupation,counselor
Lodewijk De Bruyn,has gender,male
Lodewijk De Bruyn,has occupation,counselor
Hubert Van Genechten,has gender,male
Hubert Van Genechten,has occupation,counselor
Jean Struyf,has gender,male
Jean Struyf,has occupation,counselor
Bruno Cabrillac,has gender,male
Bruno Cabrillac,has occupation,counselor
Denis Smeur,has gender,male
Denis Smeur,has occupation,counselor
Paul Marchal,has gender,male
Paul Marchal,has occupation,counselor
Juan Escoiquiz,has gender,male
Juan Escoiquiz,has occupation,counselor
Joannes Van den Hout,has gender,male
Joannes Van den Hout,has occupation,counselor
Sylvain Van Berchem,has gender,male
Sylvain Van Berchem,has occupation,counselor
Johannes Bosscha,has gender,male
Johannes Bosscha,has occupation,counselor
Joannes Lefèvre,has gender,male
Joannes Lefèvre,has occupation,counselor
Josiah Mofoluwaso Adedeji Oyinloye,has gender,male
Josiah Mofoluwaso Adedeji Oyinloye,has occupation,counselor
Félix Boucqueau,has gender,male
Félix Boucqueau,has occupation,counselor
Simon Viviers,has gender,male
Simon Viviers,has occupation,counselor
Eugenius De Bruyn,has gender,male
Eugenius De Bruyn,has occupation,counselor
Friedrich Grick,has gender,male
Friedrich Grick,has occupation,counselor
Gustave Boogaerts,has gender,male
Gustave Boogaerts,has occupation,counselor
Josephus Andries,has gender,male
Josephus Andries,has occupation,counselor
Philippus Van Stappen,has gender,male
Philippus Van Stappen,has occupation,counselor
Gulielmus Van Straelen,has gender,male
Gulielmus Van Straelen,has occupation,counselor
Joannes-Baptista Gouweloos,has gender,male
Joannes-Baptista Gouweloos,has occupation,counselor
Michal Šourek,has gender,male
Michal Šourek,has occupation,counselor
Ludovicus Cassiers,has gender,male
Ludovicus Cassiers,has occupation,counselor
Alex Clark,has gender,male
Alex Clark,has occupation,counselor
Petrus Nonckele,has gender,male
Petrus Nonckele,has occupation,counselor
Jan Puttemans,has gender,male
Jan Puttemans,has occupation,counselor
Naina Athale,has gender,female
Naina Athale,has occupation,counselor
Susan Crozier,has gender,female
Susan Crozier,has occupation,counselor
Shelley Moore Capito,has gender,female
Shelley Moore Capito,has occupation,counselor
Wendy Kiang-Spray,has gender,female
Wendy Kiang-Spray,has occupation,counselor
Jayne Furlong,has gender,female
Jayne Furlong,has occupation,counselor
Alison Maynard Henry,has gender,female
Alison Maynard Henry,has occupation,counselor
Gorreti B. Bamwanga,has gender,female
Gorreti B. Bamwanga,has occupation,counselor
Julia Samuel,has gender,female
Julia Samuel,has occupation,counselor
Jaromíra Jirků,has gender,female
Jaromíra Jirků,has occupation,counselor
Beatriz de Rijke,has gender,female
Beatriz de Rijke,has occupation,counselor
Anne Davies,has gender,female
Anne Davies,has occupation,counselor
Shirleen Prasad,has gender,female
Shirleen Prasad,has occupation,counselor
Naoko Banno,has gender,female
Naoko Banno,has occupation,counselor
Marcelle Nader-Turner,has gender,female
Marcelle Nader-Turner,has occupation,counselor
Lynn McCrossin,has gender,female
Lynn McCrossin,has occupation,counselor
Loida Cruz Arroyo,has gender,female
Loida Cruz Arroyo,has occupation,counselor
Daphne Purves,has gender,female
Daphne Purves,has occupation,counselor
Ugboma Margaret,has gender,female
Ugboma Margaret,has occupation,counselor
Jeanice Caporaso,has gender,female
Jeanice Caporaso,has occupation,counselor
María del Carmen Álvarez de las Asturias Bohórquez Giráldez,has gender,female
María del Carmen Álvarez de las Asturias Bohórquez Giráldez,has occupation,counselor
Mary Whitwell Hale,has gender,female
Mary Whitwell Hale,has occupation,counselor
Susanna Pain,has gender,female
Susanna Pain,has occupation,counselor
Hannah Maynard Pickard,has gender,female
Hannah Maynard Pickard,has occupation,counselor
Ella H. Brockway Avann,has gender,female
Ella H. Brockway Avann,has occupation,counselor
Maggie Pearson,has gender,female
Maggie Pearson,has occupation,counselor
Q120597154,has gender,female
Q120597154,has occupation,counselor
Leah Randolph,has gender,female
Leah Randolph,has occupation,counselor
Kathryn A. Olsen Rudd,has gender,female
Kathryn A. Olsen Rudd,has occupation,counselor
Margaret Agee,has gender,female
Margaret Agee,has occupation,counselor
Caren Holtzman,has gender,female
Caren Holtzman,has occupation,counselor
Martina Terezie Kalábová,has gender,female
Martina Terezie Kalábová,has occupation,counselor
Katka Míková,has gender,female
Katka Míková,has occupation,counselor
Elizabeth Lutzeier,has gender,female
Elizabeth Lutzeier,has occupation,counselor
Josephine Pete,has gender,female
Josephine Pete,has occupation,counselor
Lipy Gloria Rozario,has gender,female
Lipy Gloria Rozario,has occupation,counselor
Danielle Simonnet,has gender,female
Danielle Simonnet,has occupation,counselor
Olive Zakharov,has gender,female
Olive Zakharov,has occupation,counselor
Míriam Tirado i Torras,has gender,female
Míriam Tirado i Torras,has occupation,counselor
Dani Williams,has gender,female
Dani Williams,has occupation,counselor
Jinny Sims,has gender,female
Jinny Sims,has occupation,counselor
Florence Hagins,has gender,female
Florence Hagins,has occupation,counselor
Ora Mae Lewis Martin,has gender,female
Ora Mae Lewis Martin,has occupation,counselor
Ashley Clement,has gender,female
Ashley Clement,has occupation,counselor
Tara Brascamp,has gender,female
Tara Brascamp,has occupation,counselor
Carolyn Wiger,has gender,female
Carolyn Wiger,has occupation,counselor
Elizabeth Kjellstrand Hartwig,has gender,female
Elizabeth Kjellstrand Hartwig,has occupation,counselor
Jennifer Greene-Rooks,has gender,female
Jennifer Greene-Rooks,has occupation,counselor
Ladislava Knihová,has gender,female
Ladislava Knihová,has occupation,counselor
Liza Jarrett,has gender,female
Liza Jarrett,has occupation,counselor
Marvel Ranson Guisti,has gender,female
Marvel Ranson Guisti,has occupation,counselor
Q120603096,has gender,female
Q120603096,has occupation,counselor
Aiora Pérez de San Román Uría,has gender,female
Aiora Pérez de San Román Uría,has occupation,counselor
Marie Kabátová,has gender,female
Marie Kabátová,has occupation,counselor
Ilham Nasser,has gender,female
Ilham Nasser,has occupation,counselor
Rebecca S. Banks,has gender,female
Rebecca S. Banks,has occupation,counselor
Louise Dumesnil,has gender,female
Louise Dumesnil,has occupation,counselor
E'lisa Kelley,has gender,female
E'lisa Kelley,has occupation,counselor
Kaycee Wilson,has gender,female
Kaycee Wilson,has occupation,counselor
Kate Norley,has gender,female
Kate Norley,has occupation,counselor
Cameron Reny,has gender,female
Cameron Reny,has occupation,counselor
Rümeysa Öztürk,has gender,female
Rümeysa Öztürk,has occupation,counselor
Iveta Hudzietzová,has gender,female
Iveta Hudzietzová,has occupation,counselor
Alice Fryling,has gender,female
Alice Fryling,has occupation,counselor
Marta Židková,has gender,female
Marta Židková,has occupation,counselor
Paulina Flasch,has gender,female
Paulina Flasch,has occupation,counselor
Blanca Cotta,has gender,female
Blanca Cotta,has occupation,counselor
Petra Klapáková,has gender,female
Petra Klapáková,has occupation,counselor
Himeka Nakamoto,has gender,female
Himeka Nakamoto,has occupation,counselor
Gail Reed-Barnett,has gender,female
Gail Reed-Barnett,has occupation,counselor
Gina Solomon,has gender,female
Gina Solomon,has occupation,counselor
Susan B. Anthony II,has gender,female
Susan B. Anthony II,has occupation,counselor
Květa Plachetková,has gender,female
Květa Plachetková,has occupation,counselor
Jennifer Bryan,has gender,female
Jennifer Bryan,has occupation,counselor
Milada Smutná,has gender,female
Milada Smutná,has occupation,counselor
Sadia Groguhé,has gender,female
Sadia Groguhé,has occupation,counselor
Fiona Gail Pienaar,has gender,female
Fiona Gail Pienaar,has occupation,counselor
Maria Davey,has gender,female
Maria Davey,has occupation,counselor
Clara Aerts,has gender,female
Clara Aerts,has occupation,counselor
Sonia Mainstone-Cotton,has gender,female
Sonia Mainstone-Cotton,has occupation,counselor
Carol Scott-Kassner,has gender,female
Carol Scott-Kassner,has occupation,counselor
Pat Seymour,has gender,female
Pat Seymour,has occupation,counselor
Candy Finnigan,has gender,female
Candy Finnigan,has occupation,counselor
Sandra Herbst,has gender,female
Sandra Herbst,has occupation,counselor
Maureen Kahima,has gender,female
Maureen Kahima,has occupation,counselor
Ashley Carrick,has gender,female
Ashley Carrick,has occupation,counselor
Q133466437,has gender,female
Q133466437,has occupation,counselor
Mirabai Starr,has gender,female
Mirabai Starr,has occupation,counselor
Susan G. Dingle,has gender,female
Susan G. Dingle,has occupation,counselor
Q120601510,has gender,female
Q120601510,has occupation,counselor
Irena Škeříková,has gender,female
Irena Škeříková,has occupation,counselor
Alice Kourkzi,has gender,female
Alice Kourkzi,has occupation,counselor
Marsha Jean Corprew,has gender,female
Marsha Jean Corprew,has occupation,counselor
Maria Eugenia Ruiz Rossetti,has gender,female
Maria Eugenia Ruiz Rossetti,has occupation,counselor
Kristen Berry,has gender,female
Kristen Berry,has occupation,counselor
Juliet Okene,has gender,female
Juliet Okene,has occupation,counselor
Chang Sung-Keum,has gender,female
Chang Sung-Keum,has occupation,counselor
Flavia Kyomukama,has gender,female
Flavia Kyomukama,has occupation,counselor
Meira Petersen,has gender,female
Meira Petersen,has occupation,counselor
Catherine Dumonteil-Kremer,has gender,female
Catherine Dumonteil-Kremer,has occupation,counselor
Susan G. Dingle,has gender,female
Susan G. Dingle,has occupation,counselor
Xanti Schawinsky,has gender,male
Xanti Schawinsky,has occupation,designer
Carl Ernst Kropp,has gender,male
Carl Ernst Kropp,has occupation,designer
Phil Janze,has gender,male
Phil Janze,has occupation,designer
Robert Schwarz,has gender,male
Robert Schwarz,has occupation,designer
Hendricus Johannes Alexis Nieberg,has gender,male
Hendricus Johannes Alexis Nieberg,has occupation,designer
Ben Drury,has gender,male
Ben Drury,has occupation,designer
Svalte Stridbeck,has gender,male
Svalte Stridbeck,has occupation,designer
Hossein Khosrojerdi,has gender,male
Hossein Khosrojerdi,has occupation,designer
Jakob Jäger,has gender,male
Jakob Jäger,has occupation,designer
Balázs Balázs-Piri,has gender,male
Balázs Balázs-Piri,has occupation,designer
Flórián Botos,has gender,male
Flórián Botos,has occupation,designer
Tomás López Enguídanos,has gender,male
Tomás López Enguídanos,has occupation,designer
Pierre-Adrien Graillon,has gender,male
Pierre-Adrien Graillon,has occupation,designer
Wes Ball,has gender,male
Wes Ball,has occupation,designer
Sotirios Voulgaris,has gender,male
Sotirios Voulgaris,has occupation,designer
Christian Forssell,has gender,male
Christian Forssell,has occupation,designer
Moses Tobias Wetzlar,has gender,male
Moses Tobias Wetzlar,has occupation,designer
József Ferkovics,has gender,male
József Ferkovics,has occupation,designer
Ghanshyam Bodra,has gender,male
Ghanshyam Bodra,has occupation,designer
André Thévet,has gender,male
André Thévet,has occupation,designer
Jean Henri Willibrord Gomand,has gender,male
Jean Henri Willibrord Gomand,has occupation,designer
Franz Rickert,has gender,male
Franz Rickert,has occupation,designer
Fabrizio Schiavi,has gender,male
Fabrizio Schiavi,has occupation,designer
Dave McKean,has gender,male
Dave McKean,has occupation,designer
George Edward Perine,has gender,male
George Edward Perine,has occupation,designer
Kumiyo Nakai,has gender,male
Kumiyo Nakai,has occupation,designer
Hug Graf,has gender,male
Hug Graf,has occupation,designer
James Hoare,has gender,male
James Hoare,has occupation,designer
Master of the Death of the Virgin,has gender,male
Master of the Death of the Virgin,has occupation,designer
Count Franz Pocci,has gender,male
Count Franz Pocci,has occupation,designer
Karol Gwóźdź,has gender,male
Karol Gwóźdź,has occupation,designer
László Dinyés,has gender,male
László Dinyés,has occupation,designer
Milan Alexandru Florian,has gender,male
Milan Alexandru Florian,has occupation,designer
Mario Grasso,has gender,male
Mario Grasso,has occupation,designer
Hieronymus Berghauser,has gender,male
Hieronymus Berghauser,has occupation,designer
Edmond Henri Becker,has gender,male
Edmond Henri Becker,has occupation,designer
Lewis McGuffie,has gender,male
Lewis McGuffie,has occupation,designer
Zoltán Lenkey,has gender,male
Zoltán Lenkey,has occupation,designer
James Victore,has gender,male
James Victore,has occupation,designer
