subject,relation,object
Marta Mesele Woldemariam,has occupation,construction_worker
Q24352652,has gender,female
Q24352652,has occupation,construction_worker
Pia Massaci,has gender,female
Pia Massaci,has occupation,construction_worker
Yvonne Kohlert,has gender,female
Yvonne Kohlert,has occupation,construction_worker
Safia Farhat,has gender,female
Safia Farhat,has occupation,construction_worker
May Clark,has gender,female
May Clark,has occupation,construction_worker
Christel Bergeron,has gender,female
Christel Bergeron,has occupation,construction_worker
Marguerite Blume-Cárdenas,has gender,female
Marguerite Blume-Cárdenas,has occupation,construction_worker
Jiang Caiqin,has gender,female
Jiang Caiqin,has occupation,construction_worker
Ulrika Holmer,has gender,female
Ulrika Holmer,has occupation,construction_worker
Kate Braid,has gender,female
Kate Braid,has occupation,construction_worker
Jette Gottlieb,has gender,female
Jette Gottlieb,has occupation,construction_worker
Pete Joyce,has gender,female
Pete Joyce,has occupation,construction_worker
Lynn Edwards Long,has gender,female
Lynn Edwards Long,has occupation,construction_worker
Q42584416,has gender,female
Q42584416,has occupation,construction_worker
Q111279481,has gender,female
Q111279481,has occupation,construction_worker
"Samantha ""Sam"" Bledsoe",has gender,female
"Samantha ""Sam"" Bledsoe",has occupation,construction_worker
Christine Desmarais,has gender,female
Christine Desmarais,has occupation,construction_worker
Myriam Silber Brodsky,has gender,female
Myriam Silber Brodsky,has occupation,construction_worker
Gun Kessle,has gender,female
Gun Kessle,has occupation,construction_worker
Ingeborg Markussen,has gender,female
Ingeborg Markussen,has occupation,construction_worker
Perchanoush Msryan,has gender,female
Perchanoush Msryan,has occupation,construction_worker
Natalia Barros,has gender,female
Natalia Barros,has occupation,construction_worker
Hilda Hongell,has gender,female
Hilda Hongell,has occupation,construction_worker
Monika Brašová,has gender,female
Monika Brašová,has occupation,construction_worker
Hoda Abdel Moneim,has gender,female
Hoda Abdel Moneim,has occupation,construction_worker
Sarina Hitz,has gender,female
Sarina Hitz,has occupation,construction_worker
Hedwig Drabik,has gender,female
Hedwig Drabik,has occupation,construction_worker
Sandra Lovelace Nicholas,has gender,female
Sandra Lovelace Nicholas,has occupation,construction_worker
Laura Annie Willson,has gender,female
Laura Annie Willson,has occupation,construction_worker
Hans Stucki,has gender,male
Hans Stucki,has occupation,cook
Cándido López Sanz,has gender,male
Cándido López Sanz,has occupation,cook
Simone Rugiati,has gender,male
Simone Rugiati,has occupation,cook
Grzegorz Łapanowski,has gender,male
Grzegorz Łapanowski,has occupation,cook
Dennis Leary,has gender,male
Dennis Leary,has occupation,cook
Wilhelm Visintainer,has gender,male
Wilhelm Visintainer,has occupation,cook
Charles Tjessem,has gender,male
Charles Tjessem,has occupation,cook
Michael Psilakis,has gender,male
Michael Psilakis,has occupation,cook
Felix Benz,has gender,male
Felix Benz,has occupation,cook
Jung Márton,has gender,male
Jung Márton,has occupation,cook
Amir Shurush,has gender,male
Amir Shurush,has occupation,cook
Stevan Paul,has gender,male
Stevan Paul,has occupation,cook
Ernesto Prosperi,has gender,male
Ernesto Prosperi,has occupation,cook
Rolf Anschütz,has gender,male
Rolf Anschütz,has occupation,cook
Q81199142,has gender,male
Q81199142,has occupation,cook
S. G. Sender,has gender,male
S. G. Sender,has occupation,cook
Roger Joya,has gender,male
Roger Joya,has occupation,cook
Reinhard Gerer,has gender,male
Reinhard Gerer,has occupation,cook
Isao Tsuji,has gender,male
Isao Tsuji,has occupation,cook
Geert Van Hecke,has gender,male
Geert Van Hecke,has occupation,cook
Phillipe Cerfeuillet,has gender,male
Phillipe Cerfeuillet,has occupation,cook
Donato De Santis,has gender,male
Donato De Santis,has occupation,cook
Robert Carrier,has gender,male
Robert Carrier,has occupation,cook
Sam Zien,has gender,male
Sam Zien,has occupation,cook
Guy Martin,has gender,male
Guy Martin,has occupation,cook
Andre Rush,has gender,male
Andre Rush,has occupation,cook
Christian Petersen,has gender,male
Christian Petersen,has occupation,cook
Kasmir,has gender,male
Kasmir,has occupation,cook
Benoît Violier,has gender,male
Benoît Violier,has occupation,cook
Ettore Bocchia,has gender,male
Ettore Bocchia,has occupation,cook
Gio Renzo Fioraso,has gender,male
Gio Renzo Fioraso,has occupation,cook
Bo Jacobsen,has gender,male
Bo Jacobsen,has occupation,cook
Jules Maincave,has gender,male
Jules Maincave,has occupation,cook
Jelle Beeckman,has gender,male
Jelle Beeckman,has occupation,cook
Pierrick Boyer,has gender,male
Pierrick Boyer,has occupation,cook
Tony Maws,has gender,male
Tony Maws,has occupation,cook
Christian Le Squer,has gender,male
Christian Le Squer,has occupation,cook
Rodolfo Guzmán,has gender,male
Rodolfo Guzmán,has occupation,cook
Philéas Gilbert,has gender,male
Philéas Gilbert,has occupation,cook
François Pierre La Varenne,has gender,male
François Pierre La Varenne,has occupation,cook
Noel McMeel,has gender,male
Noel McMeel,has occupation,cook
Alfred Walterspiel,has gender,male
Alfred Walterspiel,has occupation,cook
Michel Del Burgo,has gender,male
Michel Del Burgo,has occupation,cook
Max Miller,has gender,male
Max Miller,has occupation,cook
Laurent Manrique,has gender,male
Laurent Manrique,has occupation,cook
Dan Hayes,has gender,male
Dan Hayes,has occupation,cook
Vincenzo Corrado,has gender,male
Vincenzo Corrado,has occupation,cook
Joseph Yoon,has gender,male
Joseph Yoon,has occupation,cook
Michel Bras,has gender,male
Michel Bras,has occupation,cook
Ludger Helbig,has gender,male
Ludger Helbig,has occupation,cook
Geert Van Hecke,has gender,male
Geert Van Hecke,has occupation,cook
Robert Bogle,has gender,male
Robert Bogle,has occupation,cook
Adolf Meier,has gender,male
Adolf Meier,has occupation,cook
Enda McEvoy,has gender,male
Enda McEvoy,has occupation,cook
Kurt Hammerschmidt,has gender,male
Kurt Hammerschmidt,has occupation,cook
Timothy Harlan,has gender,male
Timothy Harlan,has occupation,cook
Bruno Feldeisen,has gender,male
Bruno Feldeisen,has occupation,cook
Ivar Mølle,has gender,male
Ivar Mølle,has occupation,cook
Alex Oke,has gender,male
Alex Oke,has occupation,cook
Morito Ōmiya,has gender,male
Morito Ōmiya,has occupation,cook
Jun Tanaka,has gender,male
Jun Tanaka,has occupation,cook
Pascal Dupuy,has gender,male
Pascal Dupuy,has occupation,cook
Sudqi Amin Naddaf,has gender,male
Sudqi Amin Naddaf,has occupation,cook
Matthias Ludwigs,has gender,male
Matthias Ludwigs,has occupation,cook
Cándido López,has gender,male
Cándido López,has occupation,cook
Sorin Bontea,has gender,male
Sorin Bontea,has occupation,cook
Daniel Patterson,has gender,male
Daniel Patterson,has occupation,cook
Peter Knogl,has gender,male
Peter Knogl,has occupation,cook
Reimar Fröbel,has gender,male
Reimar Fröbel,has occupation,cook
Antonello Colonna,has gender,male
Antonello Colonna,has occupation,cook
Michael Tusk,has gender,male
Michael Tusk,has occupation,cook
Hugo Roellinger,has gender,male
Hugo Roellinger,has occupation,cook
Max Hardy,has gender,male
Max Hardy,has occupation,cook
Georg Waltenburg,has gender,male
Georg Waltenburg,has occupation,cook
Yury Rozhkov,has gender,male
Yury Rozhkov,has occupation,cook
Roland Van Heers,has gender,male
Roland Van Heers,has occupation,cook
Andreas Schweiger,has gender,male
Andreas Schweiger,has occupation,cook
Dominick Cerrone,has gender,male
Dominick Cerrone,has occupation,cook
Ernst Karl Schassberger,has gender,male
Ernst Karl Schassberger,has occupation,cook
Patrick Jeffroy,has gender,male
Patrick Jeffroy,has occupation,cook
Ricard Camarena,has gender,male
Ricard Camarena,has occupation,cook
Otto Peitz,has gender,male
Otto Peitz,has occupation,cook
Sam Talbot,has gender,male
Sam Talbot,has occupation,cook
Benjamin Parth,has gender,male
Benjamin Parth,has occupation,cook
David Skokan,has gender,male
David Skokan,has occupation,cook
Joseph Rostang,has gender,male
Joseph Rostang,has occupation,cook
Kevin Bludso,has gender,male
Kevin Bludso,has occupation,cook
Léonard Trierweiler,has gender,male
Léonard Trierweiler,has occupation,cook
Pierre Thiam,has gender,male
Pierre Thiam,has occupation,cook
Roman Herold,has gender,male
Roman Herold,has occupation,cook
Tristan Brandt,has gender,male
Tristan Brandt,has occupation,cook
Yoshihiro Narisawa,has gender,male
Yoshihiro Narisawa,has occupation,cook
Gino D'Acampo,has gender,male
Gino D'Acampo,has occupation,cook
Lajos Kopcsik,has gender,male
Lajos Kopcsik,has occupation,cook
Yasushi Okikura,has gender,male
Yasushi Okikura,has occupation,cook
Wilhelm Weitendorf,has gender,male
Wilhelm Weitendorf,has occupation,cook
Erwin Englert,has gender,male
Erwin Englert,has occupation,cook
Alfredo Russo,has gender,male
Alfredo Russo,has occupation,cook
Antonio Bachour,has gender,male
Antonio Bachour,has occupation,cook
Eduard Sacher,has gender,male
Eduard Sacher,has occupation,cook
Gábor Krausz,has gender,male
Gábor Krausz,has occupation,cook
Chris Hastings,has gender,male
Chris Hastings,has occupation,cook
James Briscione,has gender,male
James Briscione,has occupation,cook
Takashi Kinoshita,has gender,male
Takashi Kinoshita,has occupation,cook
Peter Kump,has gender,male
Peter Kump,has occupation,cook
William Poon,has gender,male
William Poon,has occupation,cook
Bernardo Otto Semadeni,has gender,male
Bernardo Otto Semadeni,has occupation,cook
Andrei Kouspits,has gender,male
Andrei Kouspits,has occupation,cook
Marcus Wareing,has gender,male
Marcus Wareing,has occupation,cook
Ramón Díaz García,has gender,male
Ramón Díaz García,has occupation,cook
André Soltner,has gender,male
André Soltner,has occupation,cook
Suhaidi Jamaan,has gender,male
Suhaidi Jamaan,has occupation,cook
Frédéric Coiffé,has gender,male
Frédéric Coiffé,has occupation,cook
Heinz Reitbauer,has gender,male
Heinz Reitbauer,has occupation,cook
Gérard Rabaey,has gender,male
Gérard Rabaey,has occupation,cook
Vojtěch Kadera,has gender,male
Vojtěch Kadera,has occupation,cook
Gino Molinari Negrete,has gender,male
Gino Molinari Negrete,has occupation,cook
Markus Maulavirta,has gender,male
Markus Maulavirta,has occupation,cook
Henri Bach,has gender,male
Henri Bach,has occupation,cook
Herman Marth,has gender,male
Herman Marth,has occupation,cook
David Emge,has gender,male
David Emge,has occupation,cook
Luciano Mazzetti,has gender,male
Luciano Mazzetti,has occupation,cook
Shinnosuke Ishikawa,has gender,male
Shinnosuke Ishikawa,has occupation,cook
Jérôme Bocuse,has gender,male
Jérôme Bocuse,has occupation,cook
Nils Henkel,has gender,male
Nils Henkel,has occupation,cook
Ben O'Donoghue,has gender,male
Ben O'Donoghue,has occupation,cook
Christopher Trotter,has gender,male
Christopher Trotter,has occupation,cook
Action Bronson,has gender,male
Action Bronson,has occupation,cook
Michael Colameco,has gender,male
Michael Colameco,has occupation,cook
Richard Coutanceau,has gender,male
Richard Coutanceau,has occupation,cook
Josep Roca i Fontané,has gender,male
Josep Roca i Fontané,has occupation,cook
Roger Vergé,has gender,male
Roger Vergé,has occupation,cook
Q133259197,has gender,male
Q133259197,has occupation,cook
John Chacartegui,has gender,male
John Chacartegui,has occupation,cook
Peter Ciuffa,has gender,male
Peter Ciuffa,has occupation,cook
Pietro Leemann,has gender,male
Pietro Leemann,has occupation,cook
Jung Márton,has gender,male
Jung Márton,has occupation,cook
otomatu Nishi,has gender,male
otomatu Nishi,has occupation,cook
Tobie Puttock,has gender,male
Tobie Puttock,has occupation,cook
Peter Liesenfeld,has gender,male
Peter Liesenfeld,has occupation,cook
Manuel Domínguez Carrete,has gender,male
Manuel Domínguez Carrete,has occupation,cook
Martin Blunos,has gender,male
Martin Blunos,has occupation,cook
Konstantin Ivlev,has gender,male
Konstantin Ivlev,has occupation,cook
Reiner Fischer,has gender,male
Reiner Fischer,has occupation,cook
Hubert Wallner,has gender,male
Hubert Wallner,has occupation,cook
Kari Aihinen,has gender,male
Kari Aihinen,has occupation,cook
Heinrich Julius Kreutzkamm,has gender,male
Heinrich Julius Kreutzkamm,has occupation,cook
Mario Batali,has gender,male
Mario Batali,has occupation,cook
Tobias Branger,has gender,male
Tobias Branger,has occupation,cook
Franck Pelux,has gender,male
Franck Pelux,has occupation,cook
Mike Süsser,has gender,male
Mike Süsser,has occupation,cook
Joan Carles Sánchez Doblado,has gender,male
Joan Carles Sánchez Doblado,has occupation,cook
Christophe Adam,has gender,male
Christophe Adam,has occupation,cook
Sami Tamimi,has gender,male
Sami Tamimi,has occupation,cook
Ramzi Choueiri,has gender,male
Ramzi Choueiri,has occupation,cook
Michael Voltaggio,has gender,male
Michael Voltaggio,has occupation,cook
Bashar Shbib,has gender,male
Bashar Shbib,has occupation,cook
Angelo Pagotto,has gender,male
Angelo Pagotto,has occupation,cook
Alvin Leung,has gender,male
Alvin Leung,has occupation,cook
Jan Noworolski,has gender,male
Jan Noworolski,has occupation,cook
Arne Brimi,has gender,male
Arne Brimi,has occupation,cook
David Nicolaas Lutteken,has gender,male
David Nicolaas Lutteken,has occupation,cook
Hendrik Otto,has gender,male
Hendrik Otto,has occupation,cook
Michael Blanc,has gender,male
Michael Blanc,has occupation,cook
Michael Koch,has gender,male
Michael Koch,has occupation,cook
Izzy Gomez,has gender,male
Izzy Gomez,has occupation,cook
Urs Hochstrasser,has gender,male
Urs Hochstrasser,has occupation,cook
Christian Lohse,has gender,male
Christian Lohse,has occupation,cook
Jordi Roca,has gender,male
Jordi Roca,has occupation,cook
Graham Elliot,has gender,male
Graham Elliot,has occupation,cook
Bernhard Reiser,has gender,male
Bernhard Reiser,has occupation,cook
Shaheen Khalil,has gender,male
Shaheen Khalil,has occupation,cook
Paul Thalamas,has gender,male
Paul Thalamas,has occupation,cook
Mehmet Gürs,has gender,male
Mehmet Gürs,has occupation,cook
Pasquale Cozzolino,has gender,male
Pasquale Cozzolino,has occupation,cook
Guillaume Mautalent,has gender,male
Guillaume Mautalent,has occupation,cook
Manjunath Mural,has gender,male
Manjunath Mural,has occupation,cook
Ralf Bos,has gender,male
Ralf Bos,has occupation,cook
Yevhen Klopotenko,has gender,male
Yevhen Klopotenko,has occupation,cook
Nicolas Sale,has gender,male
Nicolas Sale,has occupation,cook
Alberto Chicote,has gender,male
Alberto Chicote,has occupation,cook
Mike Süsser,has gender,male
Mike Süsser,has occupation,cook
Anton Lebschée,has gender,male
Anton Lebschée,has occupation,cook
Glen Smith,has gender,male
Glen Smith,has occupation,cook
Michael Hutchings,has gender,male
Michael Hutchings,has occupation,cook
Hugh Fearnley-Whittingstall,has gender,male
Hugh Fearnley-Whittingstall,has occupation,cook
O Se-duk,has gender,male
O Se-duk,has occupation,cook
Marius Vettard,has gender,male
Marius Vettard,has occupation,cook
Christophe Roure,has gender,male
Christophe Roure,has occupation,cook
Björn Moschinski,has gender,male
Björn Moschinski,has occupation,cook
Jacques Le Divellec,has gender,male
Jacques Le Divellec,has occupation,cook
Jesse Aaron,has gender,male
Jesse Aaron,has occupation,cook
Teague Moriarty,has gender,male
Teague Moriarty,has occupation,cook
Michel Flamme,has gender,male
Michel Flamme,has occupation,cook
Jacques Torres,has gender,male
Jacques Torres,has occupation,cook
Charles Tjessem,has gender,male
Charles Tjessem,has occupation,cook
Jean-Michel Lorain,has gender,male
Jean-Michel Lorain,has occupation,cook
Max Sussman,has gender,male
Max Sussman,has occupation,cook
Cees Holtkamp,has gender,male
Cees Holtkamp,has occupation,cook
Lukács Turós,has gender,male
Lukács Turós,has occupation,cook
Renée Voltaire,has gender,female
Renée Voltaire,has occupation,cook
Jenny Dorsey,has gender,female
Jenny Dorsey,has occupation,cook
Sara Begner,has gender,female
Sara Begner,has occupation,cook
Mercè Ferrer Bofill,has gender,female
Mercè Ferrer Bofill,has occupation,cook
Tamara Al Saadi,has gender,female
Tamara Al Saadi,has occupation,cook
Therese Kühner,has gender,female
Therese Kühner,has occupation,cook
Isabela Pauluzi,has gender,female
Isabela Pauluzi,has occupation,cook
Renatta Moeloek,has gender,female
Renatta Moeloek,has occupation,cook
Trude Eide Straume,has gender,female
Trude Eide Straume,has occupation,cook
Laurie Wolf,has gender,female
Laurie Wolf,has occupation,cook
Katie Lee,has gender,female
Katie Lee,has occupation,cook
Julee Rosso,has gender,female
Julee Rosso,has occupation,cook
Candace Nelson,has gender,female
Candace Nelson,has occupation,cook
Tracy Eboigbodin,has gender,female
Tracy Eboigbodin,has occupation,cook
Maria Sandmayr,has gender,female
Maria Sandmayr,has occupation,cook
Patricia Wells,has gender,female
Patricia Wells,has occupation,cook
Maria Jesus Berrotaran Etxeberria,has gender,female
Maria Jesus Berrotaran Etxeberria,has occupation,cook
Desirée Jaks,has gender,female
Desirée Jaks,has occupation,cook
Virginia Demaria,has gender,female
Virginia Demaria,has occupation,cook
Daniela Soto-Innes,has gender,female
Daniela Soto-Innes,has occupation,cook
Pamela Villar,has gender,female
Pamela Villar,has occupation,cook
Palmirinha Onofre,has gender,female
Palmirinha Onofre,has occupation,cook
Mimi Kirk,has gender,female
Mimi Kirk,has occupation,cook
Marsia Taha,has gender,female
Marsia Taha,has occupation,cook
Isabelle Deschamps-Plante,has gender,female
Isabelle Deschamps-Plante,has occupation,cook
Douce Steiner,has gender,female
Douce Steiner,has occupation,cook
Ixta Belfrage,has gender,female
Ixta Belfrage,has occupation,cook
Mayra Rosales,has gender,female
Mayra Rosales,has occupation,cook
Kathy Cary,has gender,female
Kathy Cary,has occupation,cook
Shannon Hawley,has gender,female
Shannon Hawley,has occupation,cook
Miroslava Kronková,has gender,female
Miroslava Kronková,has occupation,cook
Lara Roguez,has gender,female
Lara Roguez,has occupation,cook
Valli Little,has gender,female
Valli Little,has occupation,cook
Aanal Kotak,has gender,female
Aanal Kotak,has occupation,cook
Amy Schauer,has gender,female
Amy Schauer,has occupation,cook
Hélène Jégado,has gender,female
Hélène Jégado,has occupation,cook
Bethenny Frankel,has gender,female
Bethenny Frankel,has occupation,cook
Claudia Schröter,has gender,female
Claudia Schröter,has occupation,cook
Célia Picoulet,has gender,female
Célia Picoulet,has occupation,cook
Rose Marie Donhäuser,has gender,female
Rose Marie Donhäuser,has occupation,cook
Claudia Nemec,has gender,female
Claudia Nemec,has occupation,cook
Mildred Annie Trent,has gender,female
Mildred Annie Trent,has occupation,cook
Nina Olsson,has gender,female
Nina Olsson,has occupation,cook
Rachel Klein,has gender,female
Rachel Klein,has occupation,cook
Mary Johnson Bailey Lincoln,has gender,female
Mary Johnson Bailey Lincoln,has occupation,cook
Alice Waters,has gender,female
Alice Waters,has occupation,cook
Patience Gray,has gender,female
Patience Gray,has occupation,cook
Dona Eliene,has gender,female
Dona Eliene,has occupation,cook
Florisbela,has gender,female
Florisbela,has occupation,cook
Nadia Sawalha,has gender,female
Nadia Sawalha,has occupation,cook
Reenee Tandjung,has gender,female
Reenee Tandjung,has occupation,cook
Meryem Cherkaoui,has gender,female
Meryem Cherkaoui,has occupation,cook
Miss Nejati,has gender,female
Miss Nejati,has occupation,cook
Aiko Sarwosri,has gender,female
Aiko Sarwosri,has occupation,cook
Failatu Abdul-Razak,has gender,female
Failatu Abdul-Razak,has occupation,cook
Samantha Vallejo-Nágera,has gender,female
Samantha Vallejo-Nágera,has occupation,cook
Stéphanie Le Quellec,has gender,female
Stéphanie Le Quellec,has occupation,cook
Una Morris,has gender,female
Una Morris,has occupation,cook
Jaqueline Cristina Ramos Tiago,has gender,female
Jaqueline Cristina Ramos Tiago,has occupation,cook
Hattie Moseley Austin,has gender,female
Hattie Moseley Austin,has occupation,cook
Isa Chandra Moskowitz,has gender,female
Isa Chandra Moskowitz,has occupation,cook
Kate Aitken,has gender,female
Kate Aitken,has occupation,cook
Anette Grecchi Gray,has gender,female
Anette Grecchi Gray,has occupation,cook
Anna Lins,has gender,female
Anna Lins,has occupation,cook
Kristine Bøg Andersen,has gender,female
Kristine Bøg Andersen,has occupation,cook
Ammara Noman,has gender,female
Ammara Noman,has occupation,cook
Bernarda Seitz,has gender,female
Bernarda Seitz,has occupation,cook
Nadine Nelson,has gender,female
Nadine Nelson,has occupation,cook
Lillian Harris Dean,has gender,female
Lillian Harris Dean,has occupation,cook
Hilda Baci,has gender,female
Hilda Baci,has occupation,cook
Natalia Rudin,has gender,female
Natalia Rudin,has occupation,cook
Maria Nicolau i Rocabayera,has gender,female
Maria Nicolau i Rocabayera,has occupation,cook
Wella Wilhelm,has gender,female
Wella Wilhelm,has occupation,cook
Christina Tosi,has gender,female
Christina Tosi,has occupation,cook
Tamie Usa,has gender,female
Tamie Usa,has occupation,cook
Alice Vittet,has gender,female
Alice Vittet,has occupation,cook
Paula Lambert,has gender,female
Paula Lambert,has occupation,cook
Malin Söderström,has gender,female
Malin Söderström,has occupation,cook
Ximena Torres,has gender,female
Ximena Torres,has occupation,cook
Dak Wichangoen,has gender,female
Dak Wichangoen,has occupation,cook
Catherine Healy,has gender,female
Catherine Healy,has occupation,cook
Maria Bricca,has gender,female
Maria Bricca,has occupation,cook
Anna B. Scott (Mrs.),has gender,female
Anna B. Scott (Mrs.),has occupation,cook
Adrienn Gombosi,has gender,female
Adrienn Gombosi,has occupation,cook
Edna Lewis,has gender,female
Edna Lewis,has occupation,cook
Esther Choi,has gender,female
Esther Choi,has occupation,cook
Lise Finckenhagen,has gender,female
Lise Finckenhagen,has occupation,cook
Georgia Pellegrini,has gender,female
Georgia Pellegrini,has occupation,cook
Masako Morishita,has gender,female
Masako Morishita,has occupation,cook
Kamilla Seidler,has gender,female
Kamilla Seidler,has occupation,cook
Pia Gans de St. Pré,has gender,female
Pia Gans de St. Pré,has occupation,cook
Margo Reuten,has gender,female
Margo Reuten,has occupation,cook
Adèle Yon,has gender,female
Adèle Yon,has occupation,cook
Markéta Mikušíková,has gender,female
Markéta Mikušíková,has occupation,cook
Luisa Marelli Valazza,has gender,female
Luisa Marelli Valazza,has occupation,cook
Felicia Adjei,has gender,female
Felicia Adjei,has occupation,cook
Martha Wiborg Fleischer,has gender,female
Martha Wiborg Fleischer,has occupation,cook
Sarah Grueneberg,has gender,female
Sarah Grueneberg,has occupation,cook
Jana Králiková,has gender,female
Jana Králiková,has occupation,cook
Amanda Hesser,has gender,female
Amanda Hesser,has occupation,cook
Dominique Crenn,has gender,female
Dominique Crenn,has occupation,cook
Melissa Jayne Madara,has gender,female
Melissa Jayne Madara,has occupation,cook
Petra Hajzlerová,has gender,female
Petra Hajzlerová,has occupation,cook
Celina Tio,has gender,female
Celina Tio,has occupation,cook
Alma Rekić,has gender,female
Alma Rekić,has occupation,cook
Karen Akunowicz,has gender,female
Karen Akunowicz,has occupation,cook
Karen Dudley,has gender,female
Karen Dudley,has occupation,cook
Q17012475,has gender,female
Q17012475,has occupation,cook
Hanni Frese,has gender,female
Hanni Frese,has occupation,cook
Loren Falsone,has gender,female
Loren Falsone,has occupation,cook
Elia Aboumrad,has gender,female
Elia Aboumrad,has occupation,cook
Nicole A. Taylor,has gender,female
Nicole A. Taylor,has occupation,cook
Tatiana Levha,has gender,female
Tatiana Levha,has occupation,cook
Anna Blaudzun,has gender,female
Anna Blaudzun,has occupation,cook
Elizabeth Falkner,has gender,female
Elizabeth Falkner,has occupation,cook
María Teresa Sada de Cantú,has gender,female
María Teresa Sada de Cantú,has occupation,cook
Karolína Rathousová,has gender,female
Karolína Rathousová,has occupation,cook
Solla Eiríksdóttir,has gender,female
Solla Eiríksdóttir,has occupation,cook
Moyosoreoluwa Odunfa,has gender,female
Moyosoreoluwa Odunfa,has occupation,cook
Koren Grieveson,has gender,female
Koren Grieveson,has occupation,cook
Amy Willcock,has gender,female
Amy Willcock,has occupation,cook
Lydia Glacé,has gender,female
Lydia Glacé,has occupation,cook
Adeparusi Damilola,has gender,female
Adeparusi Damilola,has occupation,cook
Namrata Sundaresan,has gender,female
Namrata Sundaresan,has occupation,cook
Ani Phyo,has gender,female
Ani Phyo,has occupation,cook
Simone Ortega,has gender,female
Simone Ortega,has occupation,cook
Petra Paredez,has gender,female
Petra Paredez,has occupation,cook
Nerys Howell,has gender,female
Nerys Howell,has occupation,cook
Gayane Beriova,has gender,female
Gayane Beriova,has occupation,cook
Maia Tabet,has gender,female
Maia Tabet,has occupation,cook
Arlene Williams,has gender,female
Arlene Williams,has occupation,cook
Iolanda Bustos,has gender,female
Iolanda Bustos,has occupation,cook
Leyla Fathallah,has gender,female
Leyla Fathallah,has occupation,cook
Helen Corbitt,has gender,female
Helen Corbitt,has occupation,cook
Pilar Idoate,has gender,female
Pilar Idoate,has occupation,cook
Shima Tassin,has gender,female
Shima Tassin,has occupation,cook
Maneet Chauhan,has gender,female
Maneet Chauhan,has occupation,cook
Wang Pei-jen,has gender,female
Wang Pei-jen,has occupation,cook
Rose Gray,has gender,female
Rose Gray,has occupation,cook
Diane Matheson,has gender,female
Diane Matheson,has occupation,cook
Patricia Quintana,has gender,female
Patricia Quintana,has occupation,cook
Sharon Lebewohl,has gender,female
Sharon Lebewohl,has occupation,cook
Alice Waters,has gender,female
Alice Waters,has occupation,cook
Katsuyo Kobayashi,has gender,female
Katsuyo Kobayashi,has occupation,cook
Sharon de Miranda,has gender,female
Sharon de Miranda,has occupation,cook
Andrea Simmen,has gender,female
Andrea Simmen,has occupation,cook
Ysanet Batista,has gender,female
Ysanet Batista,has occupation,cook
Sarah Stegner,has gender,female
Sarah Stegner,has occupation,cook
Jasmine Shimoda,has gender,female
Jasmine Shimoda,has occupation,cook
Lauren Murdoch,has gender,female
Lauren Murdoch,has occupation,cook
Samia Ahad,has gender,female
Samia Ahad,has occupation,cook
Tracy Griffith,has gender,female
Tracy Griffith,has occupation,cook
Jennifer Rae,has gender,female
Jennifer Rae,has occupation,cook
Carla Pernambuco,has gender,female
Carla Pernambuco,has occupation,cook
Yasmin Abu Hassan,has gender,female
Yasmin Abu Hassan,has occupation,cook
Kelis,has gender,female
Kelis,has occupation,cook
Carina Brydling,has gender,female
Carina Brydling,has occupation,cook
Virginie Basselot,has gender,female
Virginie Basselot,has occupation,cook
Priscilla Martel,has gender,female
Priscilla Martel,has occupation,cook
Einat Admony,has gender,female
Einat Admony,has occupation,cook
Sarah Raven,has gender,female
Sarah Raven,has occupation,cook
Lisa Garza,has gender,female
Lisa Garza,has occupation,cook
Malala López Grandio,has gender,female
Malala López Grandio,has occupation,cook
Myra Miller,has gender,female
Myra Miller,has occupation,cook
Fatima Ali,has gender,female
Fatima Ali,has occupation,cook
Tia Ciata,has gender,female
Tia Ciata,has occupation,cook
Zineb Hattab,has gender,female
Zineb Hattab,has occupation,cook
Norzailina Nordin,has gender,female
Norzailina Nordin,has occupation,cook
Nancy Lam,has gender,female
Nancy Lam,has occupation,cook
Miyuki Igarashi,has gender,female
Miyuki Igarashi,has occupation,cook
Ethel G. Hofman,has gender,female
Ethel G. Hofman,has occupation,cook
Yuki Chizui,has gender,female
Yuki Chizui,has occupation,cook
Justine Kelly,has gender,female
Justine Kelly,has occupation,cook
Coreen Carroll,has gender,female
Coreen Carroll,has occupation,cook
Q133968457,has gender,female
Q133968457,has occupation,cook
Susan Spicer,has gender,female
Susan Spicer,has occupation,cook
Glafira Dorosh,has gender,female
Glafira Dorosh,has occupation,cook
Dokkoon Kapueak,has gender,female
Dokkoon Kapueak,has occupation,cook
Anne Desjardins,has gender,female
Anne Desjardins,has occupation,cook
Florabel Yatco,has gender,female
Florabel Yatco,has occupation,cook
Severina Bezerra da Silva,has gender,female
Severina Bezerra da Silva,has occupation,cook
Tamara Murphy,has gender,female
Tamara Murphy,has occupation,cook
LaDeva Davis,has gender,female
LaDeva Davis,has occupation,cook
April Bloomfield,has gender,female
April Bloomfield,has occupation,cook
Franciszka Sobkowa,has gender,female
Franciszka Sobkowa,has occupation,cook
Marita Echave,has gender,female
Marita Echave,has occupation,cook
Connie Achurra,has gender,female
Connie Achurra,has occupation,cook
Cleopatra Broumand,has gender,female
Cleopatra Broumand,has occupation,cook
Annette Abstoss,has gender,female
Annette Abstoss,has occupation,cook
Meriem Amiar,has gender,female
Meriem Amiar,has occupation,cook
Bridget Lancaster,has gender,female
Bridget Lancaster,has occupation,cook
Julia Vysotskaya,has gender,female
Julia Vysotskaya,has occupation,cook
