prompt,completion
Information: Merike Kaste is female. She works as a teacher. Options: auditor or teacher. Select the correct occupation.,teacher
"Diane Averill works as a teacher. She is female. Candidates: mover, teacher. Which job is correct?",teacher
"George Mikes is male. He has a profession. Candidates: mover, writer. Which profession is his?",writer
"I know that Jean-Joseph Boillot is male and works as a writer. Here are some options: hairdresser, writer. Which one is correct?",writer
"Konrad Krez is male. He has a profession. Candidates: writer, clerk. Which profession is his?",writer
"I know that David Kalisch is male and works as a writer. Here are some options: construction worker, writer. Which one is correct?",writer
Information: John Steinbeck is male. He works as a writer. Options: baker or writer. Select the correct occupation.,writer
"Payo Gómez Chariño works as a writer. He is male. Candidates: accountant, writer. Which job is correct?",writer
"I know that Paul de Lagarde is male and works as a writer. Here are some options: cashier, writer. Which one is correct?",writer
Information: Mechtilde is female. She works as a writer. Options: laborer or writer. Select the correct occupation.,writer
