subject,relation,object
Lara Tiedens,has occupation,ceo
Michaela Ivri Mendelsohn,has gender,female
Michaela Ivri Mendelsohn,has occupation,ceo
Karin Rådström,has gender,female
Karin Rådström,has occupation,ceo
Viviane Lapointe,has gender,female
Viviane Lapointe,has occupation,ceo
Anna Gainey,has gender,female
Anna Gainey,has occupation,ceo
Cynt Marshall,has gender,female
Cynt Marshall,has occupation,ceo
Clarice Coppetti,has gender,female
Clarice Coppetti,has occupation,ceo
Karianne Bjellås Gilje,has gender,female
Karianne Bjellås Gilje,has occupation,ceo
Modupe Elebute-Odunsi,has gender,female
Modupe Elebute-Odunsi,has occupation,ceo
Kahonda Rwitare Shelagh,has gender,female
Kahonda Rwitare Shelagh,has occupation,ceo
Kathy E. Johnson,has gender,female
Kathy E. Johnson,has occupation,ceo
Esosa Osa,has gender,female
Esosa Osa,has occupation,ceo
Nkechi Ali-Balogun,has gender,female
Nkechi Ali-Balogun,has occupation,ceo
Henrietta Jex-Blake,has gender,female
Henrietta Jex-Blake,has occupation,ceo
Sheila Nix,has gender,female
Sheila Nix,has occupation,ceo
Bodour bint Sultan bin Muhammad Al Qasimi,has gender,female
Bodour bint Sultan bin Muhammad Al Qasimi,has occupation,ceo
Stephanie Tully,has gender,female
Stephanie Tully,has occupation,ceo
Kelly Grier,has gender,female
Kelly Grier,has occupation,ceo
Đỗ Thị Huyền Tâm,has gender,female
Đỗ Thị Huyền Tâm,has occupation,ceo
Sandrine Escaleira,has gender,female
Sandrine Escaleira,has occupation,ceo
Llewellyn Hedgbeth,has gender,female
Llewellyn Hedgbeth,has occupation,ceo
Amy Blackmore,has gender,female
Amy Blackmore,has occupation,ceo
Ronnie Woo Woo,has gender,male
Ronnie Woo Woo,has occupation,cleaner
Nilton Donizeti da Silva,has gender,male
Nilton Donizeti da Silva,has occupation,cleaner
Jürgen Herzing,has gender,male
Jürgen Herzing,has occupation,cleaner
Bert Brown,has gender,male
Bert Brown,has occupation,cleaner
Watty Borthwick,has gender,male
Watty Borthwick,has occupation,cleaner
Andy Burton,has gender,male
Andy Burton,has occupation,cleaner
Thomas Weber,has gender,male
Thomas Weber,has occupation,cleaner
Alfons Bierdimpfl,has gender,male
Alfons Bierdimpfl,has occupation,cleaner
Friedrich Zimpelmann,has gender,male
Friedrich Zimpelmann,has occupation,cleaner
Joseph Arend,has gender,male
Joseph Arend,has occupation,cleaner
Albert Edward Turpin,has gender,male
Albert Edward Turpin,has occupation,cleaner
Seu Zé,has gender,male
Seu Zé,has occupation,cleaner
Q125876236,has gender,male
Q125876236,has occupation,cleaner
Evan Price,has gender,male
Evan Price,has occupation,cleaner
Trygve Lundgreen,has gender,male
Trygve Lundgreen,has occupation,cleaner
Carl Joseph Weiser,has gender,male
Carl Joseph Weiser,has occupation,cleaner
Maximilian Mohr,has gender,male
Maximilian Mohr,has occupation,cleaner
George Pool Ballard,has gender,male
George Pool Ballard,has occupation,cleaner
Wolfgang Schindele,has gender,male
Wolfgang Schindele,has occupation,cleaner
Hermann Schöpf,has gender,male
Hermann Schöpf,has occupation,cleaner
Thomas Jensen,has gender,male
Thomas Jensen,has occupation,cleaner
Robert Menge,has gender,male
Robert Menge,has occupation,cleaner
Sebastian Abratzky,has gender,male
Sebastian Abratzky,has occupation,cleaner
Nicolae Moromete (Maromet),has gender,male
Nicolae Moromete (Maromet),has occupation,cleaner
Hans-Jürgen Groschupp,has gender,male
Hans-Jürgen Groschupp,has occupation,cleaner
Karl Nilsson,has gender,male
Karl Nilsson,has occupation,cleaner
Karl Joseph Thurn,has gender,male
Karl Joseph Thurn,has occupation,cleaner
Erik Karl Geldam,has gender,male
Erik Karl Geldam,has occupation,cleaner
Q130298709,has gender,male
Q130298709,has occupation,cleaner
Phil McColeman,has gender,male
Phil McColeman,has occupation,cleaner
Hermann Schroeder,has gender,male
Hermann Schroeder,has occupation,cleaner
Louis Payer,has gender,male
Louis Payer,has occupation,cleaner
Eugen Zichmer,has gender,male
Eugen Zichmer,has occupation,cleaner
Q111968486,has gender,male
Q111968486,has occupation,cleaner
George Clutesi,has gender,male
George Clutesi,has occupation,cleaner
Johan Peter Forssell,has gender,male
Johan Peter Forssell,has occupation,cleaner
Johann Kapeller,has gender,male
Johann Kapeller,has occupation,cleaner
Franz-Josef Frye,has gender,male
Franz-Josef Frye,has occupation,cleaner
Q125862696,has gender,male
Q125862696,has occupation,cleaner
Jupp Scherer,has gender,male
Jupp Scherer,has occupation,cleaner
Willie Williams,has gender,male
Willie Williams,has occupation,cleaner
Franciszek Kaczmarek,has gender,male
Franciszek Kaczmarek,has occupation,cleaner
Wilson Roosevelt Jerman,has gender,male
Wilson Roosevelt Jerman,has occupation,cleaner
Emanuel Sörling,has gender,male
Emanuel Sörling,has occupation,cleaner
Stanisław Makowski,has gender,male
Stanisław Makowski,has occupation,cleaner
Clarence Brandley,has gender,male
Clarence Brandley,has occupation,cleaner
Toraji Mayeda,has gender,male
Toraji Mayeda,has occupation,cleaner
Johann Josef Dietel,has gender,male
Johann Josef Dietel,has occupation,cleaner
Lorenz Kurasz,has gender,male
Lorenz Kurasz,has occupation,cleaner
Adam Świąder,has gender,male
Adam Świąder,has occupation,cleaner
Frieda Mager,has gender,female
Frieda Mager,has occupation,cleaner
Victoria Hughes,has gender,female
Victoria Hughes,has occupation,cleaner
Wanda Sarna,has gender,female
Wanda Sarna,has occupation,cleaner
Susanne Neumann,has gender,female
Susanne Neumann,has occupation,cleaner
Émilie Trélin,has gender,female
Émilie Trélin,has occupation,cleaner
Yevdokia Nos,has gender,female
Yevdokia Nos,has occupation,cleaner
Magdalena Miedziejewska,has gender,female
Magdalena Miedziejewska,has occupation,cleaner
Olga Kozłowska,has gender,female
Olga Kozłowska,has occupation,cleaner
Maria Stein,has gender,female
Maria Stein,has occupation,cleaner
Q123747492,has gender,female
Q123747492,has occupation,cleaner
Svetlana Krivonogikh,has gender,female
Svetlana Krivonogikh,has occupation,cleaner
Betty Hickstein,has gender,female
Betty Hickstein,has occupation,cleaner
Arantxa Orbegozo,has gender,female
Arantxa Orbegozo,has occupation,cleaner
Kim Woodburn,has gender,female
Kim Woodburn,has occupation,cleaner
Teresa Roca,has gender,female
Teresa Roca,has occupation,cleaner
Júlia Tury,has gender,female
Júlia Tury,has occupation,cleaner
Margarete Kennecke,has gender,female
Margarete Kennecke,has occupation,cleaner
Christel Jankowsky,has gender,female
Christel Jankowsky,has occupation,cleaner
Auri Kananen,has gender,female
Auri Kananen,has occupation,cleaner
Mária Magori,has gender,female
Mária Magori,has occupation,cleaner
Isabel Cortez,has gender,female
Isabel Cortez,has occupation,cleaner
Rachel Cliff,has gender,female
Rachel Cliff,has occupation,cleaner
Lina Hirsch,has gender,female
Lina Hirsch,has occupation,cleaner
Q126542979,has gender,female
Q126542979,has occupation,cleaner
Maja Ekelöf,has gender,female
Maja Ekelöf,has occupation,cleaner
Marinalva Pereira da Silva,has gender,female
Marinalva Pereira da Silva,has occupation,cleaner
Agnieszka Widerschal,has gender,female
Agnieszka Widerschal,has occupation,cleaner
Maria Zborowska,has gender,female
Maria Zborowska,has occupation,cleaner
Q131442512,has gender,female
Q131442512,has occupation,cleaner
Harriet Redmond,has gender,female
Harriet Redmond,has occupation,cleaner
Ingeborg Holm,has gender,female
Ingeborg Holm,has occupation,cleaner
Johanna Hiergeist,has gender,female
Johanna Hiergeist,has occupation,cleaner
Margarethe Kettler,has gender,female
Margarethe Kettler,has occupation,cleaner
Wharetutu,has gender,female
Wharetutu,has occupation,cleaner
Laja Semler,has gender,female
Laja Semler,has occupation,cleaner
Lizzie Dyer,has gender,female
Lizzie Dyer,has occupation,cleaner
Peggy Rockman Napaljarri,has gender,female
Peggy Rockman Napaljarri,has occupation,cleaner
Q135781302,has gender,female
Q135781302,has occupation,cleaner
Juliette Fournier,has gender,female
Juliette Fournier,has occupation,cleaner
Marfa Voskovaya,has gender,female
Marfa Voskovaya,has occupation,cleaner
Emma Priede,has gender,female
Emma Priede,has occupation,cleaner
Julie Sochacki,has gender,female
Julie Sochacki,has occupation,cleaner
Rosa Maria da Silva,has gender,female
Rosa Maria da Silva,has occupation,cleaner
Imma Pirone,has gender,female
Imma Pirone,has occupation,cleaner
Kim Soon-ja,has gender,female
Kim Soon-ja,has occupation,cleaner
Matea Bolívar,has gender,female
Matea Bolívar,has occupation,cleaner
Nadezhda Filippenko,has gender,female
Nadezhda Filippenko,has occupation,cleaner
Magdalena Socha,has gender,female
Magdalena Socha,has occupation,cleaner
Katiana Levavasseur,has gender,female
Katiana Levavasseur,has occupation,cleaner
Q126926216,has gender,female
Q126926216,has occupation,cleaner
Cheta Nwanze,has gender,male
Cheta Nwanze,has occupation,clerk
Cradock Newton,has gender,male
Cradock Newton,has occupation,clerk
Vittorio Bargioni,has gender,male
Vittorio Bargioni,has occupation,clerk
Takanori Sakata,has gender,male
Takanori Sakata,has occupation,clerk
Michael Joseph Schultes,has gender,male
Michael Joseph Schultes,has occupation,clerk
Yaakov Paskovitz,has gender,male
Yaakov Paskovitz,has occupation,clerk
Imre Csengery,has gender,male
Imre Csengery,has occupation,clerk
Sándor Újfalussy,has gender,male
Sándor Újfalussy,has occupation,clerk
Foster Awintiti Akugri,has gender,male
Foster Awintiti Akugri,has occupation,clerk
José Nelson Cándido Santos Argibay,has gender,male
José Nelson Cándido Santos Argibay,has occupation,clerk
Francisco Mazariegos Martínez,has gender,male
Francisco Mazariegos Martínez,has occupation,clerk
"Stephen Mack, Jr.",has gender,male
"Stephen Mack, Jr.",has occupation,clerk
Johannes Martin Reich,has gender,male
Johannes Martin Reich,has occupation,clerk
Juan María Atutxa Mendiola,has gender,male
Juan María Atutxa Mendiola,has occupation,clerk
Bedřich Bohumil Černík,has gender,male
Bedřich Bohumil Černík,has occupation,clerk
Ferdinand Pavlíček,has gender,male
Ferdinand Pavlíček,has occupation,clerk
E. Pirazzoli,has gender,male
E. Pirazzoli,has occupation,clerk
Masatora Kawano,has gender,male
Masatora Kawano,has occupation,clerk
Willem van Wijk,has gender,male
Willem van Wijk,has occupation,clerk
Frederik Koch,has gender,male
Frederik Koch,has occupation,clerk
Rolf Lüer,has gender,male
Rolf Lüer,has occupation,clerk
Xosé Represas Giráldez,has gender,male
Xosé Represas Giráldez,has occupation,clerk
Q107508893,has gender,male
Q107508893,has occupation,clerk
François Fillion,has gender,male
François Fillion,has occupation,clerk
Friedrich Wilhelm von Schelling,has gender,male
Friedrich Wilhelm von Schelling,has occupation,clerk
Ladislav Vyhnánek,has gender,male
Ladislav Vyhnánek,has occupation,clerk
Kiwi Camara,has gender,male
Kiwi Camara,has occupation,clerk
Renato Tasselli,has gender,male
Renato Tasselli,has occupation,clerk
Jan Lindenau,has gender,male
Jan Lindenau,has occupation,clerk
Gorgônio Neto,has gender,male
Gorgônio Neto,has occupation,clerk
Harry D. Gell,has gender,male
Harry D. Gell,has occupation,clerk
Q111780316,has gender,male
Q111780316,has occupation,clerk
František Kalous,has gender,male
František Kalous,has occupation,clerk
"Péter, Graf Szápáry de Muraszombath, Széchysziget et Szapár",has gender,male
"Péter, Graf Szápáry de Muraszombath, Széchysziget et Szapár",has occupation,clerk
John Henry Kirby,has gender,male
John Henry Kirby,has occupation,clerk
Bohuslav Špinar,has gender,male
Bohuslav Špinar,has occupation,clerk
Carl Ulrik Gadde,has gender,male
Carl Ulrik Gadde,has occupation,clerk
Shlomo Pentel,has gender,male
Shlomo Pentel,has occupation,clerk
József Várady,has gender,male
József Várady,has occupation,clerk
Dieter Ruoff,has gender,male
Dieter Ruoff,has occupation,clerk
Josef Weiß,has gender,male
Josef Weiß,has occupation,clerk
Harald Schmitz,has gender,male
Harald Schmitz,has occupation,clerk
Cesar Augusto Nascimento,has gender,male
Cesar Augusto Nascimento,has occupation,clerk
Malcolm Thorburn,has gender,male
Malcolm Thorburn,has occupation,clerk
Zygmunt Ławrynowicz,has gender,male
Zygmunt Ławrynowicz,has occupation,clerk
Sormani,has gender,male
Sormani,has occupation,clerk
Anton Georg Simon,has gender,male
Anton Georg Simon,has occupation,clerk
Yitzkhak Pirnikash,has gender,male
Yitzkhak Pirnikash,has occupation,clerk
Crispin Poyser,has gender,male
Crispin Poyser,has occupation,clerk
Flavius Liberalis,has gender,male
Flavius Liberalis,has occupation,clerk
Pasha Leberfeld,has gender,female
Pasha Leberfeld,has occupation,clerk
Solimar Silva,has gender,female
Solimar Silva,has occupation,clerk
Maria Hosp,has gender,female
Maria Hosp,has occupation,clerk
Q133816775,has gender,female
Q133816775,has occupation,clerk
Dagmar Chidolue,has gender,female
Dagmar Chidolue,has occupation,clerk
Sabine Arndt,has gender,female
Sabine Arndt,has occupation,clerk
Janina Stankiewicz,has gender,female
Janina Stankiewicz,has occupation,clerk
Elizabeth Esty,has gender,female
Elizabeth Esty,has occupation,clerk
Mária Horváth,has gender,female
Mária Horváth,has occupation,clerk
Khana Perlman,has gender,female
Khana Perlman,has occupation,clerk
Dora Wagner,has gender,female
Dora Wagner,has occupation,clerk
Lili Vogel,has gender,female
Lili Vogel,has occupation,clerk
Elisabeth Rönnholm,has gender,female
Elisabeth Rönnholm,has occupation,clerk
Lotte Blum,has gender,female
Lotte Blum,has occupation,clerk
Irmgard Grotjahn,has gender,female
Irmgard Grotjahn,has occupation,clerk
Luz Adriana E. Caudillo Fuentes,has gender,female
Luz Adriana E. Caudillo Fuentes,has occupation,clerk
Petra Allende,has gender,female
Petra Allende,has occupation,clerk
Terri Schiavo,has gender,female
Terri Schiavo,has occupation,clerk
Rozsi Wottitz,has gender,female
Rozsi Wottitz,has occupation,clerk
Maria Krollmann,has gender,female
Maria Krollmann,has occupation,clerk
Dorathy M. Allen,has gender,female
Dorathy M. Allen,has occupation,clerk
Eugenia Gabai,has gender,female
Eugenia Gabai,has occupation,clerk
Elka Dembovitz,has gender,female
Elka Dembovitz,has occupation,clerk
Cläre Blaeser,has gender,female
Cläre Blaeser,has occupation,clerk
Khana Kozlovski,has gender,female
Khana Kozlovski,has occupation,clerk
Erika S. Rempening,has gender,female
Erika S. Rempening,has occupation,clerk
Lena Hill,has gender,female
Lena Hill,has occupation,clerk
Jelena Petrovic,has gender,female
Jelena Petrovic,has occupation,clerk
Elisabeth Helmersen,has gender,female
Elisabeth Helmersen,has occupation,clerk
Melisa Joe,has gender,female
Melisa Joe,has occupation,clerk
Celia Ferreira Kassab Luna,has gender,female
Celia Ferreira Kassab Luna,has occupation,clerk
Dvora Paner,has gender,female
Dvora Paner,has occupation,clerk
Maria Sokołowska,has gender,female
Maria Sokołowska,has occupation,clerk
Rosa Maria Neumann,has gender,female
Rosa Maria Neumann,has occupation,clerk
Sala Haber,has gender,female
Sala Haber,has occupation,clerk
Jadwiga Waszkiewicz,has gender,female
Jadwiga Waszkiewicz,has occupation,clerk
Khaia Markus,has gender,female
Khaia Markus,has occupation,clerk
Margaret Abela,has gender,female
Margaret Abela,has occupation,clerk
Julia Charlotte Tyler Shinn,has gender,female
Julia Charlotte Tyler Shinn,has occupation,clerk
Elfriede Stichnoth,has gender,female
Elfriede Stichnoth,has occupation,clerk
Éva Lakatos,has gender,female
Éva Lakatos,has occupation,clerk
Anka Crndić,has gender,female
Anka Crndić,has occupation,clerk
Klára Szabó,has gender,female
Klára Szabó,has occupation,clerk
Farẖundah Āqāʾī,has gender,female
Farẖundah Āqāʾī,has occupation,clerk
Sara Formalski,has gender,female
Sara Formalski,has occupation,clerk
Jo de Vries,has gender,female
Jo de Vries,has occupation,clerk
Khaia Perevozkin,has gender,female
Khaia Perevozkin,has occupation,clerk
Tereza Ferreira da Silva,has gender,female
Tereza Ferreira da Silva,has occupation,clerk
Ellen Elgin,has gender,female
Ellen Elgin,has occupation,clerk
Ina Scharrenbach,has gender,female
Ina Scharrenbach,has occupation,clerk
Jaroslav Kovář starší,has gender,male
Jaroslav Kovář starší,has occupation,construction_worker
John Parry,has gender,male
John Parry,has occupation,construction_worker
Axel Schultz-Gora,has gender,male
Axel Schultz-Gora,has occupation,construction_worker
Bodo Küttler,has gender,male
Bodo Küttler,has occupation,construction_worker
Peter Robert Whitfield Sr.,has gender,male
Peter Robert Whitfield Sr.,has occupation,construction_worker
Hans Locher,has gender,male
Hans Locher,has occupation,construction_worker
Devanir Martins,has gender,male
Devanir Martins,has occupation,construction_worker
Johann Gottlob Brendel,has gender,male
Johann Gottlob Brendel,has occupation,construction_worker
Jan Claesz Visscher,has gender,male
Jan Claesz Visscher,has occupation,construction_worker
Johan Henrich Reiff,has gender,male
Johan Henrich Reiff,has occupation,construction_worker
Melchior Trost,has gender,male
Melchior Trost,has occupation,construction_worker
Ernst-Alfred Stamm,has gender,male
Ernst-Alfred Stamm,has occupation,construction_worker
Paul Buchner,has gender,male
Paul Buchner,has occupation,construction_worker
Christian August Hahnemann,has gender,male
Christian August Hahnemann,has occupation,construction_worker
Jean Javelaud,has gender,male
Jean Javelaud,has occupation,construction_worker
Arve Mjømen,has gender,male
Arve Mjømen,has occupation,construction_worker
Peter Artz,has gender,male
Peter Artz,has occupation,construction_worker
Javier Costas Comesaña,has gender,male
Javier Costas Comesaña,has occupation,construction_worker
Johann Friedrich d. Ä. Rosenzweig,has gender,male
Johann Friedrich d. Ä. Rosenzweig,has occupation,construction_worker
Antoni Blanch i Oliva,has gender,male
Antoni Blanch i Oliva,has occupation,construction_worker
Wilhelm Vernickel,has gender,male
Wilhelm Vernickel,has occupation,construction_worker
Johann Baptist Weber,has gender,male
Johann Baptist Weber,has occupation,construction_worker
Karl Schmieden,has gender,male
Karl Schmieden,has occupation,construction_worker
Jaroslav Obůrka,has gender,male
Jaroslav Obůrka,has occupation,construction_worker
Albin Ström,has gender,male
Albin Ström,has occupation,construction_worker
Antoni Mesquida Tomàs,has gender,male
Antoni Mesquida Tomàs,has occupation,construction_worker
Johann Mann,has gender,male
Johann Mann,has occupation,construction_worker
Johann Georg Schott,has gender,male
Johann Georg Schott,has occupation,construction_worker
Q65590728,has gender,male
Q65590728,has occupation,construction_worker
Jakub Jungmann,has gender,male
Jakub Jungmann,has occupation,construction_worker
Miguel de Abarca,has gender,male
Miguel de Abarca,has occupation,construction_worker
John Newgren,has gender,male
John Newgren,has occupation,construction_worker
Sebastián de Entrambosrríos,has gender,male
Sebastián de Entrambosrríos,has occupation,construction_worker
Gerhard Lorch,has gender,male
Gerhard Lorch,has occupation,construction_worker
Ami Mammadov,has gender,male
Ami Mammadov,has occupation,construction_worker
Josef Klein,has gender,male
Josef Klein,has occupation,construction_worker
Dana A. Dorsey,has gender,male
Dana A. Dorsey,has occupation,construction_worker
Martin Buchmüller,has gender,male
Martin Buchmüller,has occupation,construction_worker
Divino Olimpio dos Santos,has gender,male
Divino Olimpio dos Santos,has occupation,construction_worker
Antonín Jednorožec,has gender,male
Antonín Jednorožec,has occupation,construction_worker
Joseph Stiller,has gender,male
Joseph Stiller,has occupation,construction_worker
Vitaly Kaloyev,has gender,male
Vitaly Kaloyev,has occupation,construction_worker
Gottfried Michael Stramm,has gender,male
Gottfried Michael Stramm,has occupation,construction_worker
Lukas Rottaler,has gender,male
Lukas Rottaler,has occupation,construction_worker
Blaise Lécuyer,has gender,male
Blaise Lécuyer,has occupation,construction_worker
Meir Grinberg,has gender,male
Meir Grinberg,has occupation,construction_worker
Blasius Berwart,has gender,male
Blasius Berwart,has occupation,construction_worker
Heinrich Kallenberg,has gender,male
Heinrich Kallenberg,has occupation,construction_worker
Mårten Olaus Beurling,has gender,male
Mårten Olaus Beurling,has occupation,construction_worker
Otto von Haselberg,has gender,male
Otto von Haselberg,has occupation,construction_worker
Ember,has gender,female
Ember,has occupation,construction_worker
Sunita Devi,has gender,female
Sunita Devi,has occupation,construction_worker
Kalavati Devi,has gender,female
Kalavati Devi,has occupation,construction_worker
Q21451773,has gender,female
Q21451773,has occupation,construction_worker
Delfina Gómez Álvarez,has gender,female
Delfina Gómez Álvarez,has occupation,construction_worker
Amy Wynn Pastor,has gender,female
Amy Wynn Pastor,has occupation,construction_worker
Q65198787,has gender,female
Q65198787,has occupation,construction_worker
Lyudmila Yanukovych,has gender,female
Lyudmila Yanukovych,has occupation,construction_worker
Q28665144,has gender,female
Q28665144,has occupation,construction_worker
Q4254460,has gender,female
Q4254460,has occupation,construction_worker
Q88049533,has gender,female
Q88049533,has occupation,construction_worker
Q93584229,has gender,female
Q93584229,has occupation,construction_worker
Edith Kent,has gender,female
Edith Kent,has occupation,construction_worker
Daisy Sweeney,has gender,female
Daisy Sweeney,has occupation,construction_worker
Yoshie Kongō,has gender,female
Yoshie Kongō,has occupation,construction_worker
Gertrude Bray,has gender,female
Gertrude Bray,has occupation,construction_worker
Jaroslava Škarková,has gender,female
Jaroslava Škarková,has occupation,construction_worker
Nora Kindermann,has gender,female
Nora Kindermann,has occupation,construction_worker
Valentina Savinova,has gender,female
Valentina Savinova,has occupation,construction_worker
Emma Eros,has gender,female
Emma Eros,has occupation,construction_worker
Piroska Jancsó-Ladányi,has gender,female
Piroska Jancsó-Ladányi,has occupation,construction_worker
Anita Bach,has gender,female
Anita Bach,has occupation,construction_worker
M.S. Sunil,has gender,female
M.S. Sunil,has occupation,construction_worker
Valerie Overend,has gender,female
Valerie Overend,has occupation,construction_worker
Darinka Battelino,has gender,female
Darinka Battelino,has occupation,construction_worker
Sissel Norum,has gender,female
Sissel Norum,has occupation,construction_worker
Viola Fletcher,has gender,female
Viola Fletcher,has occupation,construction_worker
Erna Perlman,has gender,female
Erna Perlman,has occupation,construction_worker
Q136326904,has gender,female
Q136326904,has occupation,construction_worker
Seda Petrossian,has gender,female
Seda Petrossian,has occupation,construction_worker
Anna Walentynowicz,has gender,female
Anna Walentynowicz,has occupation,construction_worker
Pilar Martinez,has gender,female
Pilar Martinez,has occupation,construction_worker
Anna Walentynowicz,has gender,female
Anna Walentynowicz,has occupation,construction_worker
Khina Shlomovitz,has gender,female
Khina Shlomovitz,has occupation,construction_worker
Anne-Christine Brehm,has gender,female
Anne-Christine Brehm,has occupation,construction_worker
Mia Fortreflikh,has gender,female
Mia Fortreflikh,has occupation,construction_worker
Amy Devers,has gender,female
Amy Devers,has occupation,construction_worker
Q55104844,has gender,female
Q55104844,has occupation,construction_worker
Mariya Popova,has gender,female
Mariya Popova,has occupation,construction_worker
Hattie Hasan,has gender,female
Hattie Hasan,has occupation,construction_worker
Q107566146,has gender,female
Q107566146,has occupation,construction_worker
Qaratel Bəyməmməd qızı Əliyeva,has gender,female
Qaratel Bəyməmməd qızı Əliyeva,has occupation,construction_worker
Kátia Regiane Bueno Antenor Custódio,has gender,female
Kátia Regiane Bueno Antenor Custódio,has occupation,construction_worker
Claudia Dietz,has gender,female
Claudia Dietz,has occupation,construction_worker
Joanna Gruzlewska,has gender,female
Joanna Gruzlewska,has occupation,construction_worker
Bella Keyzer,has gender,female
Bella Keyzer,has occupation,construction_worker
Jennifer Lanzetti,has gender,female
Jennifer Lanzetti,has occupation,construction_worker
Q65200074,has gender,female
Q65200074,has occupation,construction_worker
Raisa Tretyak,has gender,female
Raisa Tretyak,has occupation,construction_worker
Nellie Halstead,has gender,female
Nellie Halstead,has occupation,construction_worker
Hans Stucki,has gender,male
Hans Stucki,has occupation,cook
Cándido López Sanz,has gender,male
Cándido López Sanz,has occupation,cook
Simone Rugiati,has gender,male
Simone Rugiati,has occupation,cook
Grzegorz Łapanowski,has gender,male
Grzegorz Łapanowski,has occupation,cook
Dennis Leary,has gender,male
Dennis Leary,has occupation,cook
Wilhelm Visintainer,has gender,male
Wilhelm Visintainer,has occupation,cook
Charles Tjessem,has gender,male
Charles Tjessem,has occupation,cook
Michael Psilakis,has gender,male
Michael Psilakis,has occupation,cook
Felix Benz,has gender,male
Felix Benz,has occupation,cook
Jung Márton,has gender,male
Jung Márton,has occupation,cook
Amir Shurush,has gender,male
Amir Shurush,has occupation,cook
Stevan Paul,has gender,male
Stevan Paul,has occupation,cook
Ernesto Prosperi,has gender,male
Ernesto Prosperi,has occupation,cook
Rolf Anschütz,has gender,male
Rolf Anschütz,has occupation,cook
Q81199142,has gender,male
Q81199142,has occupation,cook
S. G. Sender,has gender,male
S. G. Sender,has occupation,cook
Roger Joya,has gender,male
Roger Joya,has occupation,cook
Reinhard Gerer,has gender,male
Reinhard Gerer,has occupation,cook
Isao Tsuji,has gender,male
Isao Tsuji,has occupation,cook
Geert Van Hecke,has gender,male
Geert Van Hecke,has occupation,cook
Phillipe Cerfeuillet,has gender,male
Phillipe Cerfeuillet,has occupation,cook
Donato De Santis,has gender,male
Donato De Santis,has occupation,cook
Robert Carrier,has gender,male
Robert Carrier,has occupation,cook
Sam Zien,has gender,male
Sam Zien,has occupation,cook
Guy Martin,has gender,male
Guy Martin,has occupation,cook
Andre Rush,has gender,male
Andre Rush,has occupation,cook
Christian Petersen,has gender,male
Christian Petersen,has occupation,cook
Kasmir,has gender,male
Kasmir,has occupation,cook
Benoît Violier,has gender,male
Benoît Violier,has occupation,cook
Ettore Bocchia,has gender,male
Ettore Bocchia,has occupation,cook
Gio Renzo Fioraso,has gender,male
Gio Renzo Fioraso,has occupation,cook
Bo Jacobsen,has gender,male
Bo Jacobsen,has occupation,cook
Jules Maincave,has gender,male
Jules Maincave,has occupation,cook
Jelle Beeckman,has gender,male
Jelle Beeckman,has occupation,cook
Pierrick Boyer,has gender,male
Pierrick Boyer,has occupation,cook
Tony Maws,has gender,male
Tony Maws,has occupation,cook
Christian Le Squer,has gender,male
Christian Le Squer,has occupation,cook
Rodolfo Guzmán,has gender,male
Rodolfo Guzmán,has occupation,cook
Philéas Gilbert,has gender,male
Philéas Gilbert,has occupation,cook
François Pierre La Varenne,has gender,male
François Pierre La Varenne,has occupation,cook
Noel McMeel,has gender,male
Noel McMeel,has occupation,cook
Alfred Walterspiel,has gender,male
Alfred Walterspiel,has occupation,cook
Michel Del Burgo,has gender,male
Michel Del Burgo,has occupation,cook
Max Miller,has gender,male
Max Miller,has occupation,cook
Laurent Manrique,has gender,male
Laurent Manrique,has occupation,cook
Dan Hayes,has gender,male
Dan Hayes,has occupation,cook
Vincenzo Corrado,has gender,male
Vincenzo Corrado,has occupation,cook
Joseph Yoon,has gender,male
Joseph Yoon,has occupation,cook
Michel Bras,has gender,male
Michel Bras,has occupation,cook
Ludger Helbig,has gender,male
Ludger Helbig,has occupation,cook
Renée Voltaire,has gender,female
Renée Voltaire,has occupation,cook
Jenny Dorsey,has gender,female
Jenny Dorsey,has occupation,cook
Sara Begner,has gender,female
Sara Begner,has occupation,cook
Mercè Ferrer Bofill,has gender,female
Mercè Ferrer Bofill,has occupation,cook
Tamara Al Saadi,has gender,female
Tamara Al Saadi,has occupation,cook
Therese Kühner,has gender,female
Therese Kühner,has occupation,cook
Isabela Pauluzi,has gender,female
Isabela Pauluzi,has occupation,cook
Renatta Moeloek,has gender,female
Renatta Moeloek,has occupation,cook
Trude Eide Straume,has gender,female
Trude Eide Straume,has occupation,cook
Laurie Wolf,has gender,female
Laurie Wolf,has occupation,cook
Katie Lee,has gender,female
Katie Lee,has occupation,cook
Julee Rosso,has gender,female
Julee Rosso,has occupation,cook
Candace Nelson,has gender,female
Candace Nelson,has occupation,cook
Tracy Eboigbodin,has gender,female
Tracy Eboigbodin,has occupation,cook
Maria Sandmayr,has gender,female
Maria Sandmayr,has occupation,cook
Patricia Wells,has gender,female
Patricia Wells,has occupation,cook
Maria Jesus Berrotaran Etxeberria,has gender,female
Maria Jesus Berrotaran Etxeberria,has occupation,cook
Desirée Jaks,has gender,female
Desirée Jaks,has occupation,cook
Virginia Demaria,has gender,female
Virginia Demaria,has occupation,cook
Daniela Soto-Innes,has gender,female
Daniela Soto-Innes,has occupation,cook
Pamela Villar,has gender,female
Pamela Villar,has occupation,cook
Palmirinha Onofre,has gender,female
