prompt,completion
"Georges Jacquot, has occupation, [mask]",salesperson
"Carl Fredrik Akrell, has gender, [mask]",male
"Carl Fredrik Akrell, has occupation, [mask]",salesperson
"Henrik Wilhelm, has gender, [mask]",male
"Henrik Wilhelm, has occupation, [mask]",salesperson
"Henry Hyde, has gender, [mask]",male
"Henry Hyde, has occupation, [mask]",salesperson
"Roser Agell i Cisa, has gender, [mask]",female
"Roser Agell i Cisa, has occupation, [mask]",salesperson
"Juncal Ballestín, has gender, [mask]",female
"Juncal Ballestín, has occupation, [mask]",salesperson
"Eliška Škvařilová, has gender, [mask]",female
"Eliška Škvařilová, has occupation, [mask]",salesperson
"Augustine Orlhac, has gender, [mask]",female
"Augustine Orlhac, has occupation, [mask]",salesperson
"Jasmine Thomas-Girvan, has gender, [mask]",female
"Jasmine Thomas-Girvan, has occupation, [mask]",salesperson
"Paul Letsch, has gender, [mask]",male
"Paul Letsch, has occupation, [mask]",secretary
"James Lister, has gender, [mask]",male
"James Lister, has occupation, [mask]",secretary
"Hirofumi Matsui, has gender, [mask]",male
"Hirofumi Matsui, has occupation, [mask]",secretary
"Francis Dereham, has gender, [mask]",male
"Francis Dereham, has occupation, [mask]",secretary
"Jacob W. Prout, has gender, [mask]",male
"Jacob W. Prout, has occupation, [mask]",secretary
"Ilse Birkholz, has gender, [mask]",female
"Ilse Birkholz, has occupation, [mask]",secretary
"Fidela Zalakain Salaberria, has gender, [mask]",female
"Fidela Zalakain Salaberria, has occupation, [mask]",secretary
"Karin Derpa, has gender, [mask]",female
"Karin Derpa, has occupation, [mask]",secretary
"Olga Eyer, has gender, [mask]",female
"Olga Eyer, has occupation, [mask]",secretary
"Moono Lubezhi, has gender, [mask]",female
"Moono Lubezhi, has occupation, [mask]",secretary
"William George Scott-Moncreiff, has gender, [mask]",male
"William George Scott-Moncreiff, has occupation, [mask]",sheriff
"Henry P. Larrabee, has gender, [mask]",male
"Henry P. Larrabee, has occupation, [mask]",sheriff
"Aaron Burr Rollins, has gender, [mask]",male
"Aaron Burr Rollins, has occupation, [mask]",sheriff
"Mike Bouchard, has gender, [mask]",male
"Mike Bouchard, has occupation, [mask]",sheriff
"Robert Greirson, has gender, [mask]",male
"Robert Greirson, has occupation, [mask]",sheriff
"Edna ""Dolly"" Kyle, has gender, [mask]",female
"Edna ""Dolly"" Kyle, has occupation, [mask]",sheriff
"Constance Kopp, has gender, [mask]",female
"Constance Kopp, has occupation, [mask]",sheriff
"Evelyn Anthony, has gender, [mask]",female
"Evelyn Anthony, has occupation, [mask]",sheriff
"Vicki Hennessy, has gender, [mask]",female
"Vicki Hennessy, has occupation, [mask]",sheriff
"Maude Collins, has gender, [mask]",female
"Maude Collins, has occupation, [mask]",sheriff
"Anders Hilden, has gender, [mask]",male
"Anders Hilden, has occupation, [mask]",supervisor
"Heinrich Schramm, has gender, [mask]",male
"Heinrich Schramm, has occupation, [mask]",supervisor
"Joplin Sibtain, has gender, [mask]",male
"Joplin Sibtain, has occupation, [mask]",supervisor
"Friedrich Christoph Wilhelm von Unruh, has gender, [mask]",male
"Friedrich Christoph Wilhelm von Unruh, has occupation, [mask]",supervisor
"Evgenij Aunapuu, has gender, [mask]",male
"Evgenij Aunapuu, has occupation, [mask]",supervisor
"Ting Sue, has gender, [mask]",female
"Ting Sue, has occupation, [mask]",supervisor
"Zina Papadopoulou, has gender, [mask]",female
"Zina Papadopoulou, has occupation, [mask]",supervisor
"Eleanor L. Skinner, has gender, [mask]",female
"Eleanor L. Skinner, has occupation, [mask]",supervisor
"Marta Putzeys, has gender, [mask]",female
"Marta Putzeys, has occupation, [mask]",supervisor
"Sophie Allais, has gender, [mask]",female
"Sophie Allais, has occupation, [mask]",supervisor
"Romeo Gigli, has gender, [mask]",male
"Romeo Gigli, has occupation, [mask]",tailor
"Jan Willem Vlastuin, has gender, [mask]",male
"Jan Willem Vlastuin, has occupation, [mask]",tailor
"Sheikh Noor Muhammad, has gender, [mask]",male
"Sheikh Noor Muhammad, has occupation, [mask]",tailor
"Mykola Khvyl, has gender, [mask]",male
"Mykola Khvyl, has occupation, [mask]",tailor
"Ignatz Vaserman, has gender, [mask]",male
"Ignatz Vaserman, has occupation, [mask]",tailor
"Nina Reichmann, has gender, [mask]",female
"Nina Reichmann, has occupation, [mask]",tailor
"Helga I. Stefánsdóttir, has gender, [mask]",female
"Helga I. Stefánsdóttir, has occupation, [mask]",tailor
"Sylvie Gautrelet, has gender, [mask]",female
"Sylvie Gautrelet, has occupation, [mask]",tailor
"Hella de Jonge, has gender, [mask]",female
"Hella de Jonge, has occupation, [mask]",tailor
"Mary Brouillard, has gender, [mask]",female
"Mary Brouillard, has occupation, [mask]",tailor
"Jacques Berthelot, has gender, [mask]",male
"Jacques Berthelot, has occupation, [mask]",teacher
"Bhagavān Dāsa Gosvāmī, has gender, [mask]",male
"Bhagavān Dāsa Gosvāmī, has occupation, [mask]",teacher
"Per Otnes, has gender, [mask]",male
"Per Otnes, has occupation, [mask]",teacher
"Kurt Swet, has gender, [mask]",male
"Kurt Swet, has occupation, [mask]",teacher
"Stanisław Sedlaczek, has gender, [mask]",male
"Stanisław Sedlaczek, has occupation, [mask]",teacher
"Merike Kaste, has gender, [mask]",female
"Merike Kaste, has occupation, [mask]",teacher
"Diane Averill, has gender, [mask]",female
"Diane Averill, has occupation, [mask]",teacher
"Gloria Dorval, has gender, [mask]",female
"Gloria Dorval, has occupation, [mask]",teacher
"France Fongueuse, has gender, [mask]",female
"France Fongueuse, has occupation, [mask]",teacher
"Winifred Annie Coate, has gender, [mask]",female
"Winifred Annie Coate, has occupation, [mask]",teacher
"George Mikes, has gender, [mask]",male
"George Mikes, has occupation, [mask]",writer
"Jean-Joseph Boillot, has gender, [mask]",male
"Jean-Joseph Boillot, has occupation, [mask]",writer
"Konrad Krez, has gender, [mask]",male
"Konrad Krez, has occupation, [mask]",writer
"David Kalisch, has gender, [mask]",male
"David Kalisch, has occupation, [mask]",writer
"John Steinbeck, has gender, [mask]",male
"John Steinbeck, has occupation, [mask]",writer
"Mechtilde, has gender, [mask]",female
"Mechtilde, has occupation, [mask]",writer
"Elizabeth Charlotte of the Palatinate, Duchess of Orléans, has gender, [mask]",female
"Elizabeth Charlotte of the Palatinate, Duchess of Orléans, has occupation, [mask]",writer
"Maude Petre, has gender, [mask]",female
"Maude Petre, has occupation, [mask]",writer
"Louise Levesque, has gender, [mask]",female
"Louise Levesque, has occupation, [mask]",writer
"Isabel Alcántara, has gender, [mask]",female
"Isabel Alcántara, has occupation, [mask]",writer
